DATE_DAY,CHANNEL_ID,POST_ID,CAMPAIGN_ID,TITLE_ID,POST_TYPE,IMPRESSIONS,REACH,LIKES,COMMENTS,SHARES,SAVES,VIDEO_VIEWS,AVG_WATCH_SEC,FOLLOWS_ATTRIBUTED,LINK_CLICKS
2026-02-02,18,2171,106,10,TT_TRENDING,2646000,1164800,137340,8928,50175,1395,2801400,12,4037,1339
2026-02-02,18,2172,108,,IG_POST,456624,222300,7668,1907,1298,9225,0,0,665,841
2026-02-02,18,2173,111,,BLOG_DEV_DIARY,88636,272700,4800,1291,1289,975,0,0,896,990
2026-02-02,19,2174,111,,IG_REEL,773370,217200,20706,1342,6900,1628,472680,17,296,911
2026-02-02,19,2175,104,2,TT_TRENDING,6136200,1198400,97200,9060,17325,1360,3230600,11,6026,1318
2026-02-02,19,2176,104,2,YT_SHORT,659340,240000,44385,1239,1685,1751,588000,30,654,661
2026-02-02,19,2177,108,,IG_REEL,694980,165900,17682,873,10056,1265,164840,18,402,1057
2026-02-02,19,2178,109,8,YT_LONG,422820,246600,4904,8483,1586,1188,0,368,1341,9503
2026-02-02,20,2179,109,8,IG_STORY,695448,288600,3072,1734,1316,2070,0,0,885,1516
2026-02-02,20,2180,106,10,TT_VIDEO,1719360,255600,35720,1025,1481,2464,983920,14,615,1276
2026-02-02,20,2181,107,,IG_POST,486360,199200,8118,2578,1191,3705,0,0,700,904
2026-02-02,20,2182,106,10,YT_TRAILER,3172500,1892100,81940,2259,19012,8748,1894200,71,3452,35000
2026-02-02,20,2183,106,10,TT_TRENDING,6570900,1293600,166320,5400,18180,1789,2038700,11,3205,704
2026-02-02,20,2184,104,2,IG_STORY,1026792,297300,4200,1830,1739,1602,0,0,1007,1961
2026-02-02,20,2185,104,2,YT_SHORT,738720,259200,18040,770,1058,1940,515250,30,898,983
2026-02-02,20,2186,113,19,YT_LONG,714420,276600,8400,4862,1038,2202,0,298,1759,7540
2026-02-02,20,2187,111,,TT_VIDEO,1125360,232800,83505,867,1110,2633,977060,21,903,1308
2026-02-02,20,2188,104,2,IG_POST,370944,257700,5508,2479,1071,5016,0,0,1006,599
2026-02-02,20,2189,113,19,IG_POST,414288,292500,6354,2376,468,5843,0,0,553,775
2026-02-03,12,2190,104,2,YT_SHORT,672300,232800,45100,1208,1413,1311,387000,34,461,1075
2026-02-03,12,2191,114,30,IG_POST,519624,207600,6300,876,819,4465,0,0,390,910
2026-02-03,12,2192,110,,YT_TRAILER,4950000,2074800,78540,1014,14308,7398,730400,71,4137,39095
2026-02-03,12,2193,113,19,IG_STORY,906048,163500,2848,1850,957,1945,0,0,638,2470
2026-02-03,12,2194,110,,TT_TRENDING,6136200,2693600,77760,6480,54000,1243,3221900,9,4576,1288
2026-02-03,12,2195,109,8,YT_SHORT,1778760,120900,27005,2141,497,2352,388500,31,412,802
2026-02-03,12,2196,114,30,TT_VIDEO,1589760,271500,53200,1518,1424,1357,1150520,21,858,714
2026-02-03,12,2197,108,,IG_STORY,887328,228000,4584,2020,758,2409,0,0,1015,4540
2026-02-03,12,2198,108,,IG_REEL,921960,231900,40110,1729,8016,686,417560,16,403,830
2026-02-03,18,2199,111,,BLOG_POST,111663,271500,9008,387,1334,686,0,0,672,17534
2026-02-03,18,2200,104,2,TT_TRENDING,4554900,2301600,75600,4476,25470,858,1612400,10,2243,662
2026-02-03,18,2201,106,10,BLOG_DEV_DIARY,73289,155400,7248,1067,1469,1890,0,0,806,983
2026-02-03,18,2202,108,,TT_VIDEO,1229040,222000,111625,722,582,2215,532140,14,947,1016
2026-02-03,18,2203,109,8,TT_VIDEO,2170800,289500,52630,2242,1797,2336,984900,21,836,1052
2026-02-03,18,2204,111,,IG_STORY,403416,223800,2816,1514,1485,1558,0,0,751,3041
2026-02-03,18,2205,108,,IG_STORY,834912,256800,5488,845,1487,2075,0,0,499,3696
2026-02-03,19,2206,111,,YT_SHORT,908820,290700,36685,1802,588,2354,860250,35,486,818
2026-02-03,19,2207,107,,IG_POST,550368,275700,17730,2290,1061,5957,0,0,258,1204
2026-02-03,19,2208,107,,YT_SHORT,1226340,170100,24420,994,669,1648,302250,30,752,594
2026-02-03,19,2209,111,,YT_LONG,326430,237600,8584,3613,1391,1692,0,270,1451,8067
2026-02-03,19,2210,106,10,YT_TRAILER,2052000,955500,51850,1331,19600,5940,1337600,62,4271,41020
2026-02-03,19,2211,106,10,TT_TRENDING,3357900,1682800,172980,5400,47160,1012,1264400,10,7215,1003
2026-02-03,19,2212,108,,TT_TRENDING,2702700,1834000,112680,7428,43965,1881,1429700,14,7111,856
2026-02-03,19,2213,104,2,YT_LONG,881280,180900,2656,3587,1601,2310,0,315,1517,8322
2026-02-03,19,2214,110,,TT_TRENDING,6615000,2433200,124920,12636,19845,2270,1038200,11,5135,845
2026-02-03,19,2215,107,,YT_LONG,360450,262200,8080,9690,1583,1107,0,286,1467,10030
2026-02-03,19,2216,110,,IG_REEL,992160,155100,13230,1258,3864,2264,622960,14,298,503
2026-02-03,20,2217,109,8,IG_POST,380016,125100,10332,1001,759,10640,0,0,337,1136
2026-02-03,20,2218,111,,IG_REEL,692640,260100,40152,706,7008,1793,605800,17,603,1385
2026-02-03,20,2219,110,,TT_VIDEO,2248560,255900,47690,2482,1335,2435,848680,21,484,467
2026-02-03,20,2220,109,8,TT_TRENDING,4756500,1134000,101700,11328,25830,2394,3161000,12,4563,1145
2026-02-03,20,2221,104,2,YT_LONG,475470,180000,6760,7795,1763,1709,0,297,1811,8755
2026-02-03,20,2222,106,10,TT_TRENDING,3244500,1909600,191340,10632,38880,1965,3352400,9,5083,1432
2026-02-03,20,2223,111,,YT_LONG,841590,230100,6160,5874,1035,1032,0,412,783,7548
2026-02-03,20,2224,104,2,IG_STORY,994968,186900,6248,1280,927,1760,0,0,527,1739
2026-02-04,12,2225,104,2,TT_VIDEO,1434240,189300,45600,2356,767,1918,934920,17,411,1147
2026-02-04,12,2226,110,,IG_POST,208656,291600,11340,2242,1679,8237,0,0,881,1020
2026-02-04,12,2227,113,19,IG_POST,364392,211800,8244,1021,1310,7040,0,0,563,1262
2026-02-04,12,2228,104,2,BLOG_DEV_DIARY,43535,243600,7096,2457,1047,1877,0,0,502,1286
2026-02-04,12,2229,107,,YT_LONG,648000,186600,3064,8016,492,959,0,420,1769,8568
2026-02-04,12,2230,107,,IG_POST,497952,234000,8964,1619,542,8313,0,0,295,498
2026-02-04,12,2231,114,30,YT_TRAILER,4216500,2037000,82365,1241,27972,17028,1130800,84,2810,13335
2026-02-04,12,2232,110,,YT_TRAILER,4252500,1911000,69190,972,16128,13140,869000,84,1411,15645
2026-02-04,18,2233,111,,YT_TRAILER,4014000,2091600,44965,2255,13748,10692,2574000,69,3289,24150
2026-02-04,18,2234,104,2,TT_VIDEO,2030400,133500,74385,667,717,2229,547820,19,554,912
2026-02-04,18,2235,106,10,TT_TRENDING,6621300,2254000,105300,4476,30735,2004,2099600,13,3751,1084
2026-02-04,18,2236,109,8,YT_LONG,592920,207600,4304,6384,863,768,0,264,1096,7004
2026-02-04,18,2237,104,2,BLOG_POST,96957,221400,5152,247,770,739,0,0,847,19800
2026-02-04,18,2238,107,,YT_LONG,352350,160500,7696,5763,1256,803,0,359,1723,9172
2026-02-04,18,2239,114,30,IG_STORY,454896,219000,5512,2633,1445,975,0,0,511,3364
2026-02-04,19,2240,108,,YT_TRAILER,2029500,1018500,46070,2211,15288,14490,807400,81,2318,11270
2026-02-04,19,2241,108,,IG_POST,437472,243900,11664,2066,1127,10754,0,0,519,761
2026-02-04,19,2242,111,,IG_POST,336168,195000,13122,1476,791,3382,0,0,376,1301
2026-02-04,19,2243,104,2,TT_VIDEO,1976400,195600,48735,1060,1760,2251,761460,19,449,830
2026-02-04,19,2244,104,2,YT_TRAILER,3352500,2064300,82875,1670,25060,5400,2259400,61,4019,15855
2026-02-04,19,2245,109,8,IG_STORY,790920,258300,6592,860,1247,1839,0,0,399,3994
2026-02-04,20,2246,113,19,IG_POST,516600,126900,18504,2416,1479,7059,0,0,493,1306
2026-02-04,20,2247,110,,YT_LONG,652860,210300,8368,2780,1557,715,0,305,2126,4131
2026-02-04,20,2248,111,,IG_REEL,959400,184800,18018,2407,7812,2039,204360,15,776,1438
2026-02-04,20,2249,111,,IG_POST,544320,272700,10080,667,1349,10526,0,0,377,773
2026-02-04,20,2250,107,,IG_POST,431928,258000,6354,2251,839,9158,0,0,826,1308
2026-02-04,20,2251,114,30,IG_REEL,1067040,123900,43134,1432,11760,1283,288600,12,1010,1010
2026-02-05,12,2252,107,,IG_POST,443520,296700,9180,1331,1475,5472,0,0,928,774
2026-02-05,12,2253,106,10,BLOG_POST,162963,291000,7840,418,873,1778,0,0,558,11286
2026-02-05,12,2254,114,30,IG_STORY,899496,249600,7136,2587,827,1001,0,0,502,3658
2026-02-05,12,2255,106,10,IG_STORY,916344,227700,5256,2147,936,678,0,0,758,2444
2026-02-05,12,2256,114,30,YT_SHORT,703080,140100,59015,1575,1595,1648,661500,30,945,1298
2026-02-05,12,2257,113,19,TT_VIDEO,1276560,283800,84930,2475,1725,1263,996660,15,704,580
2026-02-05,18,2258,114,30,IG_POST,228816,300000,7164,1219,1406,10935,0,0,609,676
2026-02-05,18,2259,111,,YT_TRAILER,3807000,1526700,61455,673,19152,6192,924000,71,4708,30520
2026-02-05,18,2260,113,19,YT_LONG,603450,142800,5968,9767,747,1729,0,332,1525,3502
2026-02-05,18,2261,107,,YT_SHORT,1317060,253200,44000,1982,1736,1791,326250,21,632,600
2026-02-05,18,2262,108,,BLOG_DEV_DIARY,61492,249900,9512,2339,1746,2072,0,0,947,622
2026-02-05,18,2263,108,,BLOG_POST,97641,227700,5400,381,1649,1676,0,0,826,22022
2026-02-05,18,2264,110,,TT_VIDEO,876960,260700,85215,669,1653,1657,430220,16,993,950
2026-02-05,18,2265,111,,IG_REEL,856440,267300,48006,2103,4668,682,433680,13,530,839
2026-02-05,18,2266,108,,TT_VIDEO,1872720,152100,112575,1489,1331,1595,775180,17,404,1078
2026-02-05,18,2267,104,2,IG_POST,397656,246900,9558,931,1175,9120,0,0,889,1397
2026-02-05,18,2268,106,10,IG_POST,456624,197700,15408,1368,1716,3040,0,0,607,695
2026-02-05,18,2269,113,19,TT_TRENDING,2891700,2150400,67680,10236,15075,2066,2401200,10,3562,625
2026-02-05,19,2270,110,,IG_REEL,1165320,297600,46032,2504,11928,1263,244400,17,543,1106
2026-02-05,19,2271,110,,TT_VIDEO,1956960,287700,42845,1784,809,1474,497840,15,391,1094
2026-02-05,19,2272,107,,IG_STORY,923832,275100,6744,2101,1104,2453,0,0,383,3805
2026-02-05,19,2273,104,2,TT_VIDEO,1436400,129300,62700,785,1550,1993,760480,17,369,408
2026-02-05,20,2274,106,10,BLOG_DEV_DIARY,111708,265200,5272,862,695,1848,0,0,625,1174
2026-02-05,20,2275,108,,IG_REEL,620100,130500,18396,2266,5412,1549,250640,12,497,636
2026-02-05,20,2276,108,,YT_LONG,673920,174600,4720,8696,1764,2350,0,408,1813,4480
2026-02-05,20,2277,107,,IG_POST,226800,258600,17514,1445,1646,3743,0,0,416,466
2026-02-05,20,2278,114,30,TT_TRENDING,6060600,1590400,107820,10548,14625,1608,2201100,10,4875,439
2026-02-05,20,2279,104,2,YT_TRAILER,3915000,2018100,101320,2504,22400,15912,1056000,84,2423,28630
2026-02-05,20,2280,113,19,IG_STORY,615888,200400,6544,1100,1641,904,0,0,853,3885
2026-02-05,20,2281,111,,TT_VIDEO,1812240,254100,93290,1344,1098,2083,508620,15,952,1393
2026-02-06,12,2282,107,,IG_REEL,773370,247500,35742,2149,13164,1038,264160,12,405,984
2026-02-06,12,2283,108,,TT_TRENDING,5688900,2030000,130140,8136,26325,788,1887900,11,5083,1374
2026-02-06,12,2284,106,10,TT_TRENDING,5002200,2228800,194220,9000,32895,1760,957000,10,4173,1357
2026-02-06,12,2285,108,,YT_LONG,365310,268800,5352,2712,702,794,0,368,1195,8713
2026-02-06,12,2286,106,10,BLOG_DEV_DIARY,106801,228300,7456,667,827,2530,0,0,502,1111
2026-02-06,12,2287,111,,YT_TRAILER,4630500,1140300,41905,2255,28196,15714,1557600,69,4456,15645
2026-02-06,18,2288,108,,BLOG_DEV_DIARY,68904,274200,4744,2528,1278,1267,0,0,362,1249
2026-02-06,18,2289,107,,TT_TRENDING,4914000,2133600,138780,12552,39510,2541,2940600,10,5480,784
2026-02-06,18,2290,114,30,IG_STORY,441792,296700,5280,1938,1772,2000,0,0,627,3457
2026-02-06,18,2291,109,8,YT_TRAILER,4149000,2072700,39865,1107,12432,8244,858000,80,3738,37940
2026-02-06,18,2292,111,,YT_TRAILER,3217500,1661100,85765,1107,21728,7200,1854600,59,2297,23555
2026-02-06,18,2293,110,,BLOG_DEV_DIARY,80075,291000,7592,2594,1278,1874,0,0,787,1351
2026-02-06,18,2294,114,30,YT_SHORT,1240920,252000,18810,1503,1121,1245,750000,24,886,1439
2026-02-06,18,2295,107,,IG_REEL,586170,154200,20916,757,14388,854,305240,17,965,427
2026-02-06,18,2296,114,30,TT_TRENDING,3131100,1534400,58140,14256,49455,735,1116500,13,4966,595
2026-02-06,19,2297,108,,YT_SHORT,805140,229500,35695,1408,1334,1971,787500,34,589,559
2026-02-06,19,2298,108,,BLOG_DEV_DIARY,41760,282600,6120,704,509,1945,0,0,720,569
2026-02-06,19,2299,114,30,BLOG_DEV_DIARY,79448,242700,9072,1278,1035,1694,0,0,274,515
2026-02-06,19,2300,110,,IG_REEL,902070,234900,20118,2515,13248,2169,612040,15,809,1240
2026-02-06,19,2301,107,,BLOG_POST,141075,166800,5848,402,1598,1859,0,0,553,25058
2026-02-06,19,2302,106,10,TT_VIDEO,1756080,163200,80750,1894,1197,1773,875140,19,431,803
2026-02-06,20,2303,109,8,IG_POST,298368,213300,6012,1659,1401,5719,0,0,560,1042
2026-02-06,20,2304,104,2,BLOG_DEV_DIARY,107636,120300,6936,1648,1523,1872,0,0,957,506
2026-02-06,20,2305,109,8,IG_STORY,694512,203700,4288,702,1143,2222,0,0,326,1957
2026-02-06,20,2306,114,30,BLOG_POST,94563,124500,5240,300,1137,2295,0,0,616,18546
2026-02-06,20,2307,108,,IG_STORY,656136,135000,9504,2369,1266,1608,0,0,845,2314
2026-02-06,20,2308,107,,IG_REEL,985140,210000,14280,933,8196,1305,606840,11,645,1087
2026-02-06,20,2309,107,,TT_VIDEO,1311120,247500,71915,972,896,2116,882000,17,978,667
2026-02-06,20,2310,113,19,YT_LONG,528120,248100,6640,7140,1565,1016,0,255,866,5857
2026-02-06,20,2311,107,,YT_SHORT,659340,212400,38995,2270,1716,2548,343500,30,759,907
2026-02-07,12,2312,108,,IG_POST,268128,280800,11304,1423,1503,7144,0,0,792,755
2026-02-07,12,2313,109,8,YT_TRAILER,3213000,1803900,72930,1681,31276,8046,1995400,60,2016,12180
2026-02-07,12,2314,106,10,IG_REEL,1130220,192900,43008,821,5592,1738,178880,17,479,1388
2026-02-07,12,2315,108,,TT_TRENDING,4359600,1797600,208260,8508,32355,924,2424400,10,7124,713
2026-02-07,12,2316,104,2,IG_REEL,996840,226500,15498,1104,5832,1133,500760,13,348,992
2026-02-07,12,2317,110,,IG_STORY,465192,174000,7144,1747,692,1789,0,0,365,2436
2026-02-07,12,2318,114,30,IG_REEL,1207440,209400,14322,920,9804,871,309920,17,998,1368
2026-02-07,18,2319,113,19,YT_TRAILER,2295000,1896300,61795,1091,20104,9972,1546600,70,2558,23870
2026-02-07,18,2320,106,10,BLOG_POST,105507,169500,3432,334,749,2299,0,0,919,7832
2026-02-07,18,2321,104,2,YT_SHORT,1250640,136200,17215,2251,471,2257,770250,22,972,1019
2026-02-07,18,2322,107,,YT_SHORT,1108080,248700,64900,2202,1086,2178,578250,31,424,1322
2026-02-07,18,2323,107,,TT_TRENDING,4510800,2590000,182520,8448,41625,2081,1896600,12,5584,1025
2026-02-07,18,2324,109,8,YT_SHORT,1568160,152100,46090,2409,815,1445,711000,29,969,518
2026-02-07,18,2325,108,,YT_LONG,460080,196800,2432,9291,630,1045,0,297,2027,6596
2026-02-07,18,2326,109,8,TT_TRENDING,4649400,1559600,194940,11052,51075,1852,2801400,11,5239,922
2026-02-07,18,2327,111,,TT_TRENDING,4416300,1467200,132480,9804,38610,1177,3410400,9,2041,1348
2026-02-07,18,2328,114,30,TT_TRENDING,5222700,1458800,205560,7452,39420,1096,1542800,12,4667,931
2026-02-07,19,2329,104,2,IG_STORY,1000584,204900,9208,1432,1296,1555,0,0,291,3431
2026-02-07,19,2330,110,,TT_TRENDING,2860200,2223200,174960,9900,17640,2457,1229600,13,5005,743
2026-02-07,19,2331,107,,YT_LONG,588060,213900,4720,7888,1223,979,0,380,1121,8177
2026-02-07,19,2332,108,,TT_VIDEO,2121120,128100,72010,2398,753,2389,604660,16,796,766
2026-02-07,19,2333,106,10,IG_STORY,673920,202500,6664,972,1670,2097,0,0,405,1289
2026-02-07,19,2334,109,8,BLOG_POST,150309,271200,5560,221,1328,2251,0,0,971,22242
2026-02-07,19,2335,109,8,IG_STORY,594360,207000,6992,2460,756,697,0,0,502,3133
2026-02-07,20,2336,106,10,BLOG_DEV_DIARY,85399,147300,3840,1756,1197,1283,0,0,706,1195
2026-02-07,20,2337,113,19,YT_LONG,510300,257400,4680,8840,1485,2629,0,392,662,8551
2026-02-07,20,2338,108,,BLOG_DEV_DIARY,42908,136500,8408,1307,1652,2042,0,0,962,721
2026-02-07,20,2339,108,,TT_VIDEO,2017440,215100,89585,1406,578,1155,561540,15,902,1387
2026-02-07,20,2340,108,,YT_LONG,707130,246300,8560,3001,845,1929,0,297,1282,4667
2026-02-07,20,2341,104,2,YT_SHORT,788940,279600,57530,2101,1332,2259,543750,26,286,589
2026-02-07,20,2342,108,,IG_STORY,592488,164700,9384,1639,866,2178,0,0,921,4410
2026-02-07,20,2343,110,,YT_TRAILER,2826000,1083600,37145,1857,28112,21582,2138400,60,4381,17535
2026-02-07,20,2344,111,,BLOG_POST,86184,248100,5680,519,1005,2512,0,0,422,20548
2026-02-08,12,2345,110,,TT_TRENDING,6230700,1766800,135000,8964,48915,920,2888400,10,6325,869
2026-02-08,12,2346,106,10,YT_SHORT,1017360,149700,27720,1624,611,1122,432000,22,992,587
2026-02-08,12,2347,107,,YT_LONG,877230,260700,4520,5959,984,2609,0,267,1390,2576
2026-02-08,12,2348,108,,BLOG_POST,141759,123600,7792,396,1667,900,0,0,776,16808
2026-02-08,12,2349,111,,YT_TRAILER,3280500,961800,43775,1294,33068,15894,1014200,64,2654,16625
2026-02-08,18,2350,104,2,IG_STORY,834912,194100,4664,1778,590,2275,0,0,724,4809
2026-02-08,18,2351,114,30,BLOG_DEV_DIARY,98554,287100,2488,1760,1608,1833,0,0,797,1038
2026-02-08,18,2352,109,8,YT_TRAILER,3159000,1388100,101405,807,18172,18018,1040600,57,1814,21910
2026-02-08,18,2353,109,8,IG_POST,456624,218100,17118,2143,1737,5624,0,0,897,1381
2026-02-08,18,2354,108,,TT_TRENDING,6482700,2690800,189540,7440,47025,1505,1992300,9,2672,959
2026-02-08,18,2355,114,30,TT_VIDEO,1434240,248700,45410,2429,1032,1285,621320,20,947,977
2026-02-08,18,2356,110,,YT_SHORT,891000,236400,23265,2468,812,1630,394500,34,500,1205
2026-02-08,19,2357,107,,YT_SHORT,1242540,147600,29755,1338,1155,2297,528000,30,320,1236
2026-02-08,19,2358,109,8,BLOG_DEV_DIARY,99389,273900,6160,1445,1241,2422,0,0,775,866
2026-02-08,19,2359,107,,BLOG_POST,171855,234000,6216,267,1334,871,0,0,641,19162
2026-02-08,19,2360,108,,IG_STORY,418392,217200,8464,1720,1226,1036,0,0,585,4557
2026-02-08,19,2361,111,,IG_STORY,387504,216900,6208,2125,624,1780,0,0,790,1747
2026-02-08,19,2362,109,8,IG_REEL,473850,145200,34062,1498,7020,1663,258440,16,341,794
2026-02-08,19,2363,104,2,YT_TRAILER,1939500,1992900,73950,1478,10948,11178,1454200,82,3683,36050
2026-02-08,19,2364,110,,IG_POST,473256,268800,21150,2490,1469,3515,0,0,476,670
2026-02-08,19,2365,106,10,TT_TRENDING,5430600,2450000,167580,7896,45495,2262,2148900,11,7222,1091
2026-02-08,20,2366,114,30,BLOG_POST,96444,144300,9432,206,1649,1439,0,0,460,19338
2026-02-08,20,2367,109,8,TT_VIDEO,2121120,264600,96615,1175,1362,2636,382200,21,996,439
2026-02-08,20,2368,111,,YT_SHORT,1488780,171000,28600,843,848,1146,738000,27,770,564
2026-02-08,20,2369,109,8,IG_REEL,1099800,248700,12936,1769,8172,810,161200,13,788,559
2026-02-08,20,2370,110,,YT_TRAILER,2664000,1596000,61285,1954,8848,18774,1392600,71,1306,10990
2026-02-09,12,2371,110,,YT_LONG,337770,126900,7752,5661,1256,860,0,391,1642,7072
2026-02-09,12,2372,111,,TT_VIDEO,1890000,196200,62890,1008,1551,1069,561540,17,623,484
2026-02-09,12,2373,111,,YT_TRAILER,3145500,1495200,37570,1670,27636,17298,2431000,74,2071,21770
2026-02-09,12,2374,113,19,TT_TRENDING,3477600,2584400,189900,11160,16515,933,2279400,12,4362,733
2026-02-09,12,2375,113,19,BLOG_DEV_DIARY,68800,200100,6824,1910,1242,2539,0,0,406,1420
2026-02-09,12,2376,106,10,YT_SHORT,1425600,271500,46530,2444,1394,1815,876000,22,643,654
2026-02-09,12,2377,109,8,YT_SHORT,889380,285300,33000,1023,1547,1525,257250,24,382,385
2026-02-09,18,2378,106,10,BLOG_DEV_DIARY,46458,291900,5464,1382,1524,1782,0,0,429,738
2026-02-09,18,2379,113,19,IG_POST,531216,137400,15372,862,965,10317,0,0,597,686
2026-02-09,18,2380,108,,YT_LONG,650430,139500,6688,8917,681,1663,0,389,1840,5279
2026-02-09,18,2381,113,19,YT_LONG,420390,281400,8600,10183,539,1093,0,396,1332,6962
2026-02-09,18,2382,111,,IG_STORY,808704,141000,6488,2248,594,2574,0,0,807,2696
2026-02-09,18,2383,114,30,YT_SHORT,1137240,132300,43890,2427,675,1060,346500,35,469,1298
2026-02-09,18,2384,104,2,IG_STORY,764712,192600,6536,2572,770,2143,0,0,434,4200
2026-02-09,18,2385,114,30,IG_POST,451080,158700,6570,2471,672,2907,0,0,485,1169
2026-02-09,18,2386,108,,IG_STORY,735696,187500,4688,1701,459,757,0,0,937,4091
2026-02-09,18,2387,109,8,BLOG_DEV_DIARY,77987,210300,5776,2202,1179,1058,0,0,556,770
2026-02-09,19,2388,107,,TT_TRENDING,2646000,1825600,177840,11940,34200,1973,2070600,11,4804,1116
2026-02-09,19,2389,111,,YT_SHORT,900720,248100,59675,2510,873,1505,400500,35,944,1000
2026-02-09,19,2390,113,19,YT_LONG,450360,176700,9488,8118,1776,1758,0,376,842,6664
2026-02-09,19,2391,109,8,YT_SHORT,1299240,279300,16720,1703,954,1599,776250,32,873,1268
2026-02-09,19,2392,111,,YT_TRAILER,3046500,1094100,52615,1162,14560,21042,1746800,77,2373,15995
2026-02-09,19,2393,109,8,YT_LONG,566190,168900,9424,9954,584,671,0,407,1494,8925
2026-02-09,19,2394,108,,IG_STORY,802152,189300,3296,2438,632,1786,0,0,516,1714
2026-02-09,19,2395,110,,TT_VIDEO,1788480,254400,72200,1067,1401,2218,573300,21,322,464
2026-02-09,19,2396,109,8,BLOG_DEV_DIARY,71932,222300,2536,920,1038,1384,0,0,468,925
2026-02-09,20,2397,113,19,BLOG_POST,122265,198000,6760,161,1478,706,0,0,700,20020
2026-02-09,20,2398,104,2,IG_POST,291312,136800,19656,1811,1475,8465,0,0,730,854
2026-02-09,20,2399,107,,TT_VIDEO,1233360,287400,49210,2418,674,972,617400,18,934,426
2026-02-09,20,2400,106,10,BLOG_DEV_DIARY,93020,187200,9296,1120,1659,900,0,0,387,1342
2026-02-09,20,2401,113,19,IG_REEL,1137240,133200,43680,1881,12228,2218,212160,16,364,697
2026-02-10,12,2402,106,10,YT_LONG,709560,236700,7208,4811,1115,2354,0,301,1678,7395
2026-02-10,12,2403,113,19,BLOG_DEV_DIARY,91663,237300,2432,957,858,2578,0,0,337,1302
2026-02-10,12,2404,109,8,IG_STORY,1028664,190500,4328,1395,582,920,0,0,769,4330
2026-02-10,12,2405,109,8,YT_SHORT,787320,138000,57640,788,872,2086,395250,21,930,457
2026-02-10,12,2406,108,,TT_TRENDING,4120200,1677200,168300,8424,51750,746,2412800,13,2529,1318
2026-02-10,12,2407,107,,YT_LONG,558090,126300,6584,3485,1755,1344,0,420,2023,3893
2026-02-10,12,2408,108,,TT_VIDEO,976320,173700,55195,2090,980,1621,881020,21,972,816
2026-02-10,12,2409,104,2,IG_STORY,964080,175500,2480,876,1356,1423,0,0,896,2617
2026-02-10,12,2410,104,2,YT_SHORT,819720,127200,41305,2141,1185,1498,868500,33,543,420
2026-02-10,18,2411,110,,BLOG_POST,77463,207900,6944,495,1517,832,0,0,669,22088
2026-02-10,18,2412,110,,IG_POST,203112,269700,19836,704,1238,8864,0,0,865,1364
2026-02-10,18,2413,106,10,IG_REEL,556920,152700,21462,1109,5364,1346,310960,12,820,1090
2026-02-10,18,2414,109,8,IG_REEL,479700,231900,40572,1357,10428,1342,458120,12,695,558
2026-02-10,18,2415,113,19,BLOG_POST,86868,160500,8856,294,1334,1434,0,0,990,25982
2026-02-10,18,2416,114,30,TT_TRENDING,6003900,1808800,159840,11280,36675,2638,1838600,11,3530,918
2026-02-10,18,2417,108,,YT_LONG,358020,291000,3168,10158,1455,1654,0,340,1834,8840
2026-02-10,18,2418,110,,YT_TRAILER,2902500,1299900,72675,1465,11144,18036,2382600,81,2789,18900
