REPORT_DATE,CAMPAIGN_NAME,AD_ACCOUNT_ID,SPEND,IMPRESSIONS,CLICKS,ENGAGEMENT_RATE,RETWEETS,LIKES_ATTRIBUTED,LOADED_AT
2026-01-08,Play Has No Limits Sizzle,18a0108,321.14,1076923,5991,0.556,1078,9586,2026-05-04 11:41:58.198000-07:00
2026-01-09,Play Has No Limits Sizzle,18a0108,275.10,1076923,6465,0.600,1164,10344,2026-05-04 11:41:58.198000-07:00
2026-01-10,Play Has No Limits Sizzle,18a0108,251.45,1238462,8719,0.704,1569,13950,2026-05-04 11:41:58.198000-07:00
2026-01-11,Play Has No Limits Sizzle,18a0108,431.15,1238462,5778,0.467,1040,9245,2026-05-04 11:41:58.198000-07:00
2026-01-12,Play Has No Limits Sizzle,18a0108,248.66,1076923,4703,0.437,847,7525,2026-05-04 11:41:58.198000-07:00
2026-01-13,Play Has No Limits Sizzle,18a0108,287.28,1076923,3718,0.345,669,5949,2026-05-04 11:41:58.198000-07:00
2026-01-14,Play Has No Limits Sizzle,18a0108,322.33,1076923,4921,0.457,886,7874,2026-05-04 11:41:58.198000-07:00
2026-01-15,Play Has No Limits Sizzle,18a0108,338.08,1076923,4954,0.460,892,7926,2026-05-04 11:41:58.198000-07:00
2026-01-16,Play Has No Limits Sizzle,18a0108,220.14,1076923,5826,0.541,1049,9322,2026-05-04 11:41:58.198000-07:00
2026-01-17,Play Has No Limits Sizzle,18a0108,240.17,1238462,4185,0.338,753,6696,2026-05-04 11:41:58.198000-07:00
2026-01-18,Play Has No Limits Sizzle,18a0108,439.69,1238462,7311,0.590,1316,11698,2026-05-04 11:41:58.198000-07:00
2026-01-19,Play Has No Limits Sizzle,18a0108,263.51,1076923,3488,0.324,628,5581,2026-05-04 11:41:58.198000-07:00
2026-01-20,Play Has No Limits Sizzle,18a0108,267.37,1076923,5622,0.522,1012,8995,2026-05-04 11:41:58.198000-07:00
2026-01-21,Play Has No Limits Sizzle,18a0108,235.88,1076923,5155,0.479,928,8248,2026-05-04 11:41:58.198000-07:00
2026-01-22,Play Has No Limits Sizzle,18a0108,369.27,1076923,5842,0.543,1052,9347,2026-05-04 11:41:58.198000-07:00
2026-01-23,Play Has No Limits Sizzle,18a0108,224.89,1076923,3430,0.319,617,5488,2026-05-04 11:41:58.198000-07:00
2026-01-24,Play Has No Limits Sizzle,18a0108,331.05,1238462,4291,0.347,772,6866,2026-05-04 11:41:58.198000-07:00
2026-01-25,Play Has No Limits Sizzle,18a0108,367.27,1238462,6589,0.532,1186,10542,2026-05-04 11:41:58.198000-07:00
2026-01-26,Play Has No Limits Sizzle,18a0108,369.27,1076923,3807,0.354,685,6091,2026-05-04 11:41:58.198000-07:00
2026-01-27,Play Has No Limits Sizzle,18a0108,210.63,1076923,3053,0.284,550,4885,2026-05-04 11:41:58.198000-07:00
2026-01-28,Play Has No Limits Sizzle,18a0108,336.59,1076923,4448,0.413,801,7117,2026-05-04 11:41:58.198000-07:00
2026-01-29,Play Has No Limits Sizzle,18a0108,237.96,1076923,3807,0.354,685,6091,2026-05-04 11:41:58.198000-07:00
2026-01-30,Play Has No Limits Sizzle,18a0108,237.66,1076923,4523,0.420,814,7237,2026-05-04 11:41:58.198000-07:00
2026-01-31,Play Has No Limits Sizzle,18a0108,293.13,1238462,3598,0.291,648,5757,2026-05-04 11:41:58.198000-07:00
2026-02-01,Play Has No Limits Sizzle,18a0108,249.74,1238462,6459,0.522,1163,10334,2026-05-04 11:41:58.198000-07:00
2026-02-02,Play Has No Limits Sizzle,18a0108,370.46,1076923,5616,0.522,1011,8986,2026-05-04 11:41:58.198000-07:00
2026-02-03,Play Has No Limits Sizzle,18a0108,333.32,1076923,4749,0.441,855,7598,2026-05-04 11:41:58.198000-07:00
2026-02-04,Play Has No Limits Sizzle,18a0108,262.02,1076923,5805,0.539,1045,9288,2026-05-04 11:41:58.198000-07:00
2026-02-05,Play Has No Limits Sizzle,18a0108,322.93,1076923,4900,0.455,882,7840,2026-05-04 11:41:58.198000-07:00
2026-02-06,Play Has No Limits Sizzle,18a0108,254.00,1076923,4448,0.413,801,7117,2026-05-04 11:41:58.198000-07:00
2026-02-07,Play Has No Limits Sizzle,18a0108,333.78,1238462,3468,0.280,624,5549,2026-05-04 11:41:58.198000-07:00
2026-02-08,Play Has No Limits Sizzle,18a0108,333.44,1238462,4595,0.371,827,7352,2026-05-04 11:41:58.198000-07:00
2026-02-09,Play Has No Limits Sizzle,18a0108,385.91,1076923,3995,0.371,719,6392,2026-05-04 11:41:58.198000-07:00
2026-02-10,Play Has No Limits Sizzle,18a0108,271.53,1076923,5993,0.557,1079,9589,2026-05-04 11:41:58.198000-07:00
2026-02-11,Play Has No Limits Sizzle,18a0108,259.65,1076923,4787,0.445,862,7659,2026-05-04 11:41:58.198000-07:00
2026-02-12,Play Has No Limits Sizzle,18a0108,353.82,1076923,3242,0.301,584,5187,2026-05-04 11:41:58.198000-07:00
2026-02-13,Play Has No Limits Sizzle,18a0108,371.35,1076923,3053,0.284,550,4885,2026-05-04 11:41:58.198000-07:00
2026-02-14,Play Has No Limits Sizzle,18a0108,243.93,1238462,6025,0.487,1085,9640,2026-05-04 11:41:58.198000-07:00
2026-02-15,Play Has No Limits Sizzle,18a0108,344.03,1238462,5938,0.480,1069,9501,2026-05-04 11:41:58.198000-07:00
2026-02-16,Play Has No Limits Sizzle,18a0108,322.93,1076923,5088,0.473,916,8141,2026-05-04 11:41:58.198000-07:00
2026-02-18,Play Has No Limits Sizzle,18a0108,263.81,1076923,5315,0.494,957,8504,2026-05-04 11:41:58.198000-07:00
2026-02-19,Play Has No Limits Sizzle,18a0108,219.54,1076923,3279,0.305,590,5246,2026-05-04 11:41:58.198000-07:00
2026-02-20,Play Has No Limits Sizzle,18a0108,369.57,1076923,5918,0.550,1065,9469,2026-05-04 11:41:58.198000-07:00
2026-02-21,Play Has No Limits Sizzle,18a0108,313.63,1238462,5678,0.459,1022,9085,2026-05-04 11:41:58.198000-07:00
2026-02-23,Play Has No Limits Sizzle,18a0108,385.91,1076923,5352,0.497,963,8563,2026-05-04 11:41:58.198000-07:00
2026-02-24,Play Has No Limits Sizzle,18a0108,385.02,1076923,4410,0.410,794,7056,2026-05-04 11:41:58.198000-07:00
2026-02-25,Play Has No Limits Sizzle,18a0108,213.01,1076923,4485,0.417,807,7176,2026-05-04 11:41:58.198000-07:00
2026-02-26,Play Has No Limits Sizzle,18a0108,265.59,1076923,5013,0.466,902,8021,2026-05-04 11:41:58.198000-07:00
2026-02-27,Play Has No Limits Sizzle,18a0108,306.88,1076923,4448,0.413,801,7117,2026-05-04 11:41:58.198000-07:00
2026-02-28,Play Has No Limits Sizzle,18a0108,303.38,1238462,5852,0.473,1053,9363,2026-05-04 11:41:58.198000-07:00
2026-03-01,Play Has No Limits Sizzle,18a0108,440.03,1238462,4985,0.403,897,7976,2026-05-04 11:41:58.198000-07:00
2026-03-02,Play Has No Limits Sizzle,18a0108,264.70,1076923,4598,0.427,828,7357,2026-05-04 11:41:58.198000-07:00
2026-03-03,Play Has No Limits Sizzle,18a0108,381.75,1076923,4975,0.462,896,7960,2026-05-04 11:41:58.198000-07:00
2026-03-04,Play Has No Limits Sizzle,18a0108,380.56,1076923,3882,0.361,699,6211,2026-05-04 11:41:58.198000-07:00
2026-03-05,Play Has No Limits Sizzle,18a0108,321.14,1076923,4485,0.417,807,7176,2026-05-04 11:41:58.198000-07:00
2026-03-06,Play Has No Limits Sizzle,18a0108,380.86,1076923,4674,0.434,841,7478,2026-05-04 11:41:58.198000-07:00
2026-03-07,Play Has No Limits Sizzle,18a0108,281.85,1238462,6459,0.522,1163,10334,2026-05-04 11:41:58.198000-07:00
2026-03-08,Play Has No Limits Sizzle,18a0108,358.38,1238462,6155,0.497,1108,9848,2026-05-04 11:41:58.198000-07:00
2026-03-09,Play Has No Limits Sizzle,18a0108,249.25,1076923,5541,0.515,997,8866,2026-05-04 11:41:58.198000-07:00
2026-03-10,Play Has No Limits Sizzle,18a0108,281.93,1076923,5955,0.553,1072,9528,2026-05-04 11:41:58.198000-07:00
2026-03-11,Play Has No Limits Sizzle,18a0108,331.24,1076923,4033,0.375,726,6453,2026-05-04 11:41:58.198000-07:00
2026-03-12,Play Has No Limits Sizzle,18a0108,356.50,1076923,4033,0.375,726,6453,2026-05-04 11:41:58.198000-07:00
2026-03-13,Play Has No Limits Sizzle,18a0108,213.90,1076923,4787,0.445,862,7659,2026-05-04 11:41:58.198000-07:00
2026-03-14,Play Has No Limits Sizzle,18a0108,266.14,1238462,6502,0.525,1170,10403,2026-05-04 11:41:58.198000-07:00
2026-03-15,Play Has No Limits Sizzle,18a0108,429.79,1238462,5765,0.466,1038,9224,2026-05-04 11:41:58.198000-07:00
2026-03-17,Play Has No Limits Sizzle,18a0108,374.02,1076923,5541,0.515,997,8866,2026-05-04 11:41:58.198000-07:00
2026-03-18,Play Has No Limits Sizzle,18a0108,208.55,1076923,4448,0.413,801,7117,2026-05-04 11:41:58.198000-07:00
2026-03-19,Play Has No Limits Sizzle,18a0108,229.64,1076923,3053,0.284,550,4885,2026-05-04 11:41:58.198000-07:00
2026-03-20,Play Has No Limits Sizzle,18a0108,332.73,1076923,5692,0.529,1025,9107,2026-05-04 11:41:58.198000-07:00
2026-03-21,Play Has No Limits Sizzle,18a0108,385.03,1238462,3468,0.280,624,5549,2026-05-04 11:41:58.198000-07:00
2026-03-22,Play Has No Limits Sizzle,18a0108,425.34,1238462,5418,0.438,975,8669,2026-05-04 11:41:58.198000-07:00
2026-03-23,Play Has No Limits Sizzle,18a0108,378.18,1076923,4485,0.417,807,7176,2026-05-04 11:41:58.198000-07:00
2026-03-24,Play Has No Limits Sizzle,18a0108,320.55,1076923,3015,0.280,543,4824,2026-05-04 11:41:58.198000-07:00
2026-03-25,Play Has No Limits Sizzle,18a0108,235.88,1076923,4749,0.441,855,7598,2026-05-04 11:41:58.198000-07:00
2026-03-26,Play Has No Limits Sizzle,18a0108,224.59,1076923,3317,0.308,597,5307,2026-05-04 11:41:58.198000-07:00
2026-03-27,Play Has No Limits Sizzle,18a0108,320.85,1076923,4712,0.438,848,7539,2026-05-04 11:41:58.198000-07:00
2026-03-28,Play Has No Limits Sizzle,18a0108,428.76,1238462,4075,0.329,734,6520,2026-05-04 11:41:58.198000-07:00
2026-03-29,Play Has No Limits Sizzle,18a0108,426.71,1238462,5592,0.452,1007,8947,2026-05-04 11:41:58.198000-07:00
2026-03-30,Play Has No Limits Sizzle,18a0108,305.40,1076923,3091,0.287,556,4946,2026-05-04 11:41:58.198000-07:00
2026-03-31,Play Has No Limits Sizzle,18a0108,367.49,1076923,4749,0.441,855,7598,2026-05-04 11:41:58.198000-07:00
2025-11-01,Play Has No Limits Sizzle,18a0108,255.55,1238462,15728,1.270,2831,25165,2026-05-04 11:41:58.198000-07:00
2025-11-02,Play Has No Limits Sizzle,18a0108,364.53,1238462,15603,1.260,2809,24965,2026-05-04 11:41:58.198000-07:00
2025-11-03,Play Has No Limits Sizzle,18a0108,221.62,1076923,11975,1.112,2156,19160,2026-05-04 11:41:58.198000-07:00
2025-11-04,Play Has No Limits Sizzle,18a0108,368.68,1076923,12613,1.171,2270,20181,2026-05-04 11:41:58.198000-07:00
2025-11-05,Play Has No Limits Sizzle,18a0108,278.66,1076923,10946,1.016,1970,17514,2026-05-04 11:41:58.198000-07:00
2025-11-06,Play Has No Limits Sizzle,18a0108,337.19,1076923,10545,0.979,1898,16872,2026-05-04 11:41:58.198000-07:00
2025-11-07,Play Has No Limits Sizzle,18a0108,278.66,1076923,12713,1.181,2288,20341,2026-05-04 11:41:58.198000-07:00
2025-11-08,Play Has No Limits Sizzle,18a0108,364.87,1238462,18238,1.473,3283,29181,2026-05-04 11:41:58.198000-07:00
2025-11-09,Play Has No Limits Sizzle,18a0108,281.17,1238462,11476,0.927,2066,18362,2026-05-04 11:41:58.198000-07:00
2025-11-10,Play Has No Limits Sizzle,18a0108,239.15,1076923,10993,1.021,1979,17589,2026-05-04 11:41:58.198000-07:00
2025-11-11,Play Has No Limits Sizzle,18a0108,344.32,1076923,8124,0.754,1462,12998,2026-05-04 11:41:58.198000-07:00
2025-11-12,Play Has No Limits Sizzle,18a0108,256.97,1076923,13063,1.213,2351,20901,2026-05-04 11:41:58.198000-07:00
2025-11-13,Play Has No Limits Sizzle,18a0108,255.79,1076923,9054,0.841,1630,14486,2026-05-04 11:41:58.198000-07:00
2025-11-14,Play Has No Limits Sizzle,18a0108,384.12,1076923,15149,1.407,2727,24238,2026-05-04 11:41:58.198000-07:00
2025-11-15,Play Has No Limits Sizzle,18a0108,353.26,1238462,10888,0.879,1960,17421,2026-05-04 11:41:58.198000-07:00
2025-11-16,Play Has No Limits Sizzle,18a0108,251.11,1238462,12751,1.030,2295,20402,2026-05-04 11:41:58.198000-07:00
2025-11-17,Play Has No Limits Sizzle,18a0108,325.30,1076923,10705,0.994,1927,17128,2026-05-04 11:41:58.198000-07:00
2025-11-18,Play Has No Limits Sizzle,18a0108,275.69,1076923,8095,0.752,1457,12952,2026-05-04 11:41:58.198000-07:00
2025-11-19,Play Has No Limits Sizzle,18a0108,355.31,1076923,7467,0.693,1344,11947,2026-05-04 11:41:58.198000-07:00
2025-11-20,Play Has No Limits Sizzle,18a0108,214.79,1076923,11781,1.094,2121,18850,2026-05-04 11:41:58.198000-07:00
2025-11-21,Play Has No Limits Sizzle,18a0108,271.53,1076923,14293,1.327,2573,22869,2026-05-04 11:41:58.198000-07:00
2025-11-22,Play Has No Limits Sizzle,18a0108,289.71,1238462,15559,1.256,2801,24894,2026-05-04 11:41:58.198000-07:00
2025-11-23,Play Has No Limits Sizzle,18a0108,286.30,1238462,15307,1.236,2755,24491,2026-05-04 11:41:58.198000-07:00
2025-11-24,Play Has No Limits Sizzle,18a0108,209.44,1076923,12039,1.118,2167,19262,2026-05-04 11:41:58.198000-07:00
2025-11-25,Play Has No Limits Sizzle,18a0108,240.93,1076923,8092,0.751,1457,12947,2026-05-04 11:41:58.198000-07:00
2025-11-26,Play Has No Limits Sizzle,18a0108,229.05,1076923,10166,0.944,1830,16266,2026-05-04 11:41:58.198000-07:00
2025-11-27,Play Has No Limits Sizzle,18a0108,363.33,1076923,12367,1.148,2226,19787,2026-05-04 11:41:58.198000-07:00
2025-11-28,Play Has No Limits Sizzle,18a0108,362.44,1076923,10638,0.988,1915,17021,2026-05-04 11:41:58.198000-07:00
2025-11-29,Play Has No Limits Sizzle,18a0108,252.13,1238462,11244,0.908,2024,17990,2026-05-04 11:41:58.198000-07:00
2025-11-30,Play Has No Limits Sizzle,18a0108,315.34,1238462,10748,0.868,1935,17197,2026-05-04 11:41:58.198000-07:00
2025-12-01,Play Has No Limits Sizzle,18a0108,374.02,1076923,7530,0.699,1355,12048,2026-05-04 11:41:58.198000-07:00
2025-12-02,Play Has No Limits Sizzle,18a0108,332.73,1076923,9718,0.902,1749,15549,2026-05-04 11:41:58.198000-07:00
2025-12-03,Play Has No Limits Sizzle,18a0108,347.29,1076923,7291,0.677,1312,11666,2026-05-04 11:41:58.198000-07:00
2025-12-04,Play Has No Limits Sizzle,18a0108,323.52,1076923,9115,0.846,1641,14584,2026-05-04 11:41:58.198000-07:00
2025-12-05,Play Has No Limits Sizzle,18a0108,378.78,1076923,11211,1.041,2018,17938,2026-05-04 11:41:58.198000-07:00
2025-12-06,Play Has No Limits Sizzle,18a0108,374.44,1238462,12751,1.030,2295,20402,2026-05-04 11:41:58.198000-07:00
2025-12-07,Play Has No Limits Sizzle,18a0108,363.17,1238462,9435,0.762,1698,15096,2026-05-04 11:41:58.198000-07:00
2025-12-08,Play Has No Limits Sizzle,18a0108,234.99,1076923,10538,0.979,1897,16861,2026-05-04 11:41:58.198000-07:00
2025-12-09,Play Has No Limits Sizzle,18a0108,268.86,1076923,9294,0.863,1673,14870,2026-05-04 11:41:58.198000-07:00
2025-12-11,Play Has No Limits Sizzle,18a0108,382.04,1076923,6444,0.598,1160,10310,2026-05-04 11:41:58.198000-07:00
2025-12-12,Play Has No Limits Sizzle,18a0108,346.99,1076923,9480,0.880,1706,15168,2026-05-04 11:41:58.198000-07:00
2025-12-13,Play Has No Limits Sizzle,18a0108,308.50,1238462,7154,0.578,1288,11446,2026-05-04 11:41:58.198000-07:00
2025-12-14,Play Has No Limits Sizzle,18a0108,281.85,1238462,9505,0.768,1711,15208,2026-05-04 11:41:58.198000-07:00
2025-12-15,Play Has No Limits Sizzle,18a0108,235.29,1076923,7327,0.680,1319,11723,2026-05-04 11:41:58.198000-07:00
2025-12-16,Play Has No Limits Sizzle,18a0108,209.44,1076923,9925,0.922,1787,15880,2026-05-04 11:41:58.198000-07:00
2025-12-17,Play Has No Limits Sizzle,18a0108,271.83,1076923,8372,0.777,1507,13395,2026-05-04 11:41:58.198000-07:00
2025-12-18,Play Has No Limits Sizzle,18a0108,229.64,1076923,6720,0.624,1210,10752,2026-05-04 11:41:58.198000-07:00
2025-12-19,Play Has No Limits Sizzle,18a0108,265.59,1076923,6501,0.604,1170,10402,2026-05-04 11:41:58.198000-07:00
2025-12-20,Play Has No Limits Sizzle,18a0108,274.00,1238462,11897,0.961,2141,19035,2026-05-04 11:41:58.198000-07:00
2025-12-21,Play Has No Limits Sizzle,18a0108,313.29,1238462,10403,0.840,1873,16645,2026-05-04 11:41:58.198000-07:00
2025-12-22,Play Has No Limits Sizzle,18a0108,213.60,1076923,7587,0.705,1366,12139,2026-05-04 11:41:58.198000-07:00
2025-12-23,Play Has No Limits Sizzle,18a0108,231.43,1076923,5220,0.485,940,8352,2026-05-04 11:41:58.198000-07:00
2025-12-24,Play Has No Limits Sizzle,18a0108,355.31,1076923,8436,0.783,1518,13498,2026-05-04 11:41:58.198000-07:00
2025-12-25,Play Has No Limits Sizzle,18a0108,259.95,1076923,8503,0.790,1531,13605,2026-05-04 11:41:58.198000-07:00
2025-12-26,Play Has No Limits Sizzle,18a0108,250.44,1076923,7719,0.717,1389,12350,2026-05-04 11:41:58.198000-07:00
2025-12-27,Play Has No Limits Sizzle,18a0108,334.47,1238462,6426,0.519,1157,10282,2026-05-04 11:41:58.198000-07:00
2025-12-28,Play Has No Limits Sizzle,18a0108,302.35,1238462,6670,0.539,1201,10672,2026-05-04 11:41:58.198000-07:00
2025-12-29,Play Has No Limits Sizzle,18a0108,238.56,1076923,6811,0.633,1226,10898,2026-05-04 11:41:58.198000-07:00
2025-12-30,Play Has No Limits Sizzle,18a0108,261.13,1076923,6994,0.649,1259,11190,2026-05-04 11:41:58.198000-07:00
2025-12-31,Play Has No Limits Sizzle,18a0108,308.67,1076923,5152,0.478,927,8243,2026-05-04 11:41:58.198000-07:00
2026-01-01,Play Has No Limits Sizzle,18a0108,346.69,1076923,6672,0.620,1201,10675,2026-05-04 11:41:58.198000-07:00
2026-01-02,Play Has No Limits Sizzle,18a0108,326.19,1076923,7110,0.660,1280,11376,2026-05-04 11:41:58.198000-07:00
2026-01-03,Play Has No Limits Sizzle,18a0108,239.49,1238462,8416,0.680,1515,13466,2026-05-04 11:41:58.198000-07:00
2026-01-04,Play Has No Limits Sizzle,18a0108,415.44,1238462,7434,0.600,1338,11894,2026-05-04 11:41:58.198000-07:00
2026-01-05,Play Has No Limits Sizzle,18a0108,317.58,1076923,7289,0.677,1312,11662,2026-05-04 11:41:58.198000-07:00
2026-01-06,Play Has No Limits Sizzle,18a0108,291.14,1076923,4270,0.397,769,6832,2026-05-04 11:41:58.198000-07:00
2026-01-07,Play Has No Limits Sizzle,18a0108,315.80,1076923,7146,0.664,1286,11434,2026-05-04 11:41:58.198000-07:00
2026-01-08,Play Has No Limits Sizzle,18a0108,240.93,1076923,7268,0.675,1308,11629,2026-05-04 11:41:58.198000-07:00
2026-01-09,Play Has No Limits Sizzle,18a0108,227.56,1076923,7044,0.654,1268,11270,2026-05-04 11:41:58.198000-07:00
2026-01-10,Play Has No Limits Sizzle,18a0108,376.15,1238462,5885,0.475,1059,9416,2026-05-04 11:41:58.198000-07:00
2026-01-11,Play Has No Limits Sizzle,18a0108,324.56,1238462,5243,0.423,944,8389,2026-05-04 11:41:58.198000-07:00
2026-01-12,Play Has No Limits Sizzle,18a0108,281.93,1076923,3699,0.344,666,5918,2026-05-04 11:41:58.198000-07:00
2026-01-13,Play Has No Limits Sizzle,18a0108,338.67,1076923,4525,0.420,815,7240,2026-05-04 11:41:58.198000-07:00
2026-01-14,Play Has No Limits Sizzle,18a0108,279.85,1076923,5317,0.494,957,8507,2026-05-04 11:41:58.198000-07:00
2026-01-15,Play Has No Limits Sizzle,18a0108,346.69,1076923,4178,0.388,752,6685,2026-05-04 11:41:58.198000-07:00
2026-01-16,Play Has No Limits Sizzle,18a0108,336.00,1076923,5108,0.474,919,8173,2026-05-04 11:41:58.198000-07:00
2026-01-17,Play Has No Limits Sizzle,18a0108,388.79,1238462,7229,0.584,1301,11566,2026-05-04 11:41:58.198000-07:00
2026-01-18,Play Has No Limits Sizzle,18a0108,420.22,1238462,4936,0.399,888,7898,2026-05-04 11:41:58.198000-07:00
2026-01-19,Play Has No Limits Sizzle,18a0108,302.43,1076923,4875,0.453,878,7800,2026-05-04 11:41:58.198000-07:00
2026-01-20,Play Has No Limits Sizzle,18a0108,327.09,1076923,4575,0.425,824,7320,2026-05-04 11:41:58.198000-07:00
2026-01-21,Play Has No Limits Sizzle,18a0108,330.65,1076923,3677,0.341,662,5883,2026-05-04 11:41:58.198000-07:00
2026-01-22,Play Has No Limits Sizzle,18a0108,211.22,1076923,5578,0.518,1004,8925,2026-05-04 11:41:58.198000-07:00
2026-01-23,Play Has No Limits Sizzle,18a0108,380.86,1076923,5767,0.536,1038,9227,2026-05-04 11:41:58.198000-07:00
2026-01-24,Play Has No Limits Sizzle,18a0108,416.80,1238462,5462,0.441,983,8739,2026-05-04 11:41:58.198000-07:00
2026-01-25,Play Has No Limits Sizzle,18a0108,325.93,1238462,6675,0.539,1202,10680,2026-05-04 11:41:58.198000-07:00
2026-01-26,Play Has No Limits Sizzle,18a0108,328.27,1076923,3317,0.308,597,5307,2026-05-04 11:41:58.198000-07:00
2026-01-27,Play Has No Limits Sizzle,18a0108,237.96,1076923,4561,0.424,821,7298,2026-05-04 11:41:58.198000-07:00
2026-01-28,Play Has No Limits Sizzle,18a0108,257.57,1076923,4636,0.431,834,7418,2026-05-04 11:41:58.198000-07:00
2026-01-29,Play Has No Limits Sizzle,18a0108,302.72,1076923,4825,0.448,869,7720,2026-05-04 11:41:58.198000-07:00
2026-01-30,Play Has No Limits Sizzle,18a0108,222.22,1076923,3242,0.301,584,5187,2026-05-04 11:41:58.198000-07:00
2026-01-31,Play Has No Limits Sizzle,18a0108,418.51,1238462,6285,0.508,1131,10056,2026-05-04 11:41:58.198000-07:00
2026-02-01,Play Has No Limits Sizzle,18a0108,365.56,1238462,4248,0.343,765,6797,2026-05-04 11:41:58.198000-07:00
2026-02-02,Play Has No Limits Sizzle,18a0108,273.91,1076923,3279,0.305,590,5246,2026-05-04 11:41:58.198000-07:00
2026-02-03,Play Has No Limits Sizzle,18a0108,309.85,1076923,5126,0.476,923,8202,2026-05-04 11:41:58.198000-07:00
2026-02-04,Play Has No Limits Sizzle,18a0108,361.84,1076923,4938,0.459,889,7901,2026-05-04 11:41:58.198000-07:00
2026-02-05,Play Has No Limits Sizzle,18a0108,272.13,1076923,5918,0.550,1065,9469,2026-05-04 11:41:58.198000-07:00
2026-02-06,Play Has No Limits Sizzle,18a0108,339.56,1076923,5126,0.476,923,8202,2026-05-04 11:41:58.198000-07:00
2026-02-07,Play Has No Limits Sizzle,18a0108,389.47,1238462,6545,0.529,1178,10472,2026-05-04 11:41:58.198000-07:00
2026-02-08,Play Has No Limits Sizzle,18a0108,428.76,1238462,5548,0.448,999,8877,2026-05-04 11:41:58.198000-07:00
2026-02-09,Play Has No Limits Sizzle,18a0108,247.17,1076923,3656,0.340,658,5850,2026-05-04 11:41:58.198000-07:00
2026-02-10,Play Has No Limits Sizzle,18a0108,348.77,1076923,5654,0.525,1018,9046,2026-05-04 11:41:58.198000-07:00
2026-02-11,Play Has No Limits Sizzle,18a0108,374.62,1076923,4523,0.420,814,7237,2026-05-04 11:41:58.198000-07:00
2026-02-12,Play Has No Limits Sizzle,18a0108,243.61,1076923,5692,0.529,1025,9107,2026-05-04 11:41:58.198000-07:00
