REPORT_DATE,CAMPAIGN_NAME,AD_ACCOUNT_ID,COST_MICROS,SPEND,IMPRESSIONS,CLICKS,KEYWORD,MATCH_TYPE,QUALITY_SCORE,AVG_POSITION,SEARCH_IMPRESSION_SHARE,LOADED_AT
2025-12-14,Always-On Brand Lexus,765-432-8108,909255780,909.26,4928571,33625,playstation 5 pro,PHRASE,9.0,2.27,0.853,2026-05-04 11:41:49.301000-07:00
2025-12-15,Always-On Brand Lexus,765-432-8108,953372160,953.37,4285714,29715,playstation 5 pro,EXACT,10.0,1.76,0.631,2026-05-04 11:41:49.301000-07:00
2025-12-16,Always-On Brand Lexus,765-432-8108,583634880,583.63,4285714,41691,playstation 5 pro,EXACT,8.5,2.66,0.457,2026-05-04 11:41:49.301000-07:00
2025-12-17,Always-On Brand Lexus,765-432-8108,957955680,957.96,4285714,37107,playstation 5 pro,EXACT,8.9,1.59,0.480,2026-05-04 11:41:49.301000-07:00
2025-12-18,Always-On Brand Lexus,765-432-8108,907536960,907.54,4285714,25941,playstation 5 pro,EXACT,9.8,1.53,0.800,2026-05-04 11:41:49.301000-07:00
2025-12-19,Always-On Brand Lexus,765-432-8108,871632720,871.63,4285714,36168,playstation 5 pro,EXACT,7.0,1.24,0.704,2026-05-04 11:41:49.301000-07:00
2025-12-20,Always-On Brand Lexus,765-432-8108,1041910488,1041.91,4928571,43450,playstation 5 pro,PHRASE,6.5,2.48,0.907,2026-05-04 11:41:49.301000-07:00
2025-12-21,Always-On Brand Lexus,765-432-8108,763423452,763.42,4928571,30163,playstation 5 pro,PHRASE,7.6,1.61,0.930,2026-05-04 11:41:49.301000-07:00
2025-12-22,Always-On Brand Lexus,765-432-8108,890730720,890.73,4285714,27655,playstation 5 pro,PHRASE,10.0,3.10,0.918,2026-05-04 11:41:49.301000-07:00
2025-12-23,Always-On Brand Lexus,765-432-8108,860937840,860.94,4285714,38043,playstation 5 pro,EXACT,8.0,1.94,0.826,2026-05-04 11:41:49.301000-07:00
2025-12-24,Always-On Brand Lexus,765-432-8108,834964560,834.96,4285714,38757,playstation 5 pro,EXACT,8.2,1.27,0.776,2026-05-04 11:41:49.301000-07:00
2025-12-25,Always-On Brand Lexus,765-432-8108,744822000,744.82,4285714,22882,playstation 5 pro,PHRASE,7.2,2.04,0.933,2026-05-04 11:41:49.301000-07:00
2025-12-26,Always-On Brand Lexus,765-432-8108,650095920,650.10,4285714,36960,playstation 5 pro,EXACT,6.4,2.94,0.495,2026-05-04 11:41:49.301000-07:00
2025-12-27,Always-On Brand Lexus,765-432-8108,881143524,881.14,4928571,23397,playstation 5 pro,EXACT,6.1,2.72,0.520,2026-05-04 11:41:49.301000-07:00
2025-12-28,Always-On Brand Lexus,765-432-8108,1134153828,1134.15,4928571,41290,playstation 5 pro,PHRASE,9.0,2.11,0.849,2026-05-04 11:41:49.301000-07:00
2025-12-29,Always-On Brand Lexus,765-432-8108,985456800,985.46,4285714,26417,playstation 5 pro,BROAD,6.1,1.37,0.828,2026-05-04 11:41:49.301000-07:00
2025-12-30,Always-On Brand Lexus,765-432-8108,920523600,920.52,4285714,26475,playstation 5 pro,EXACT,8.1,2.97,0.730,2026-05-04 11:41:49.301000-07:00
2025-12-31,Always-On Brand Lexus,765-432-8108,566064720,566.06,4285714,20949,playstation 5 pro,EXACT,9.9,3.12,0.903,2026-05-04 11:41:49.301000-07:00
2026-01-01,Always-On Brand Lexus,765-432-8108,919759680,919.76,4285714,23918,playstation 5 pro,BROAD,7.4,1.65,0.632,2026-05-04 11:41:49.301000-07:00
2026-01-02,Always-On Brand Lexus,765-432-8108,811283040,811.28,4285714,20088,playstation 5 pro,EXACT,6.5,2.63,0.606,2026-05-04 11:41:49.301000-07:00
2026-01-03,Always-On Brand Lexus,765-432-8108,614955600,614.96,4928571,19801,playstation 5 pro,PHRASE,9.2,2.82,0.455,2026-05-04 11:41:49.301000-07:00
2026-01-04,Always-On Brand Lexus,765-432-8108,831947076,831.95,4928571,19241,playstation 5 pro,BROAD,8.9,2.62,0.621,2026-05-04 11:41:49.301000-07:00
2026-01-05,Always-On Brand Lexus,765-432-8108,970178400,970.18,4285714,30651,playstation 5 pro,EXACT,7.3,2.19,0.856,2026-05-04 11:41:49.301000-07:00
2026-01-06,Always-On Brand Lexus,765-432-8108,957955680,957.96,4285714,29534,playstation 5 pro,BROAD,9.7,2.87,0.565,2026-05-04 11:41:49.301000-07:00
2026-01-08,Always-On Brand Lexus,765-432-8108,890730720,890.73,4285714,31269,playstation 5 pro,EXACT,10.0,1.84,0.826,2026-05-04 11:41:49.301000-07:00
2026-01-09,Always-On Brand Lexus,765-432-8108,602732880,602.73,4285714,16512,playstation 5 pro,EXACT,10.0,2.27,0.487,2026-05-04 11:41:49.301000-07:00
2026-01-10,Always-On Brand Lexus,765-432-8108,1115705160,1115.71,4928571,21686,playstation 5 pro,BROAD,8.9,2.28,0.839,2026-05-04 11:41:49.301000-07:00
2026-01-11,Always-On Brand Lexus,765-432-8108,839853648,839.85,4928571,19801,playstation 5 pro,PHRASE,7.6,2.54,0.498,2026-05-04 11:41:49.301000-07:00
2026-01-12,Always-On Brand Lexus,765-432-8108,707389920,707.39,4285714,27621,playstation 5 pro,EXACT,6.1,2.02,0.765,2026-05-04 11:41:49.301000-07:00
2026-01-13,Always-On Brand Lexus,765-432-8108,563772960,563.77,4285714,21038,playstation 5 pro,BROAD,7.2,2.78,0.631,2026-05-04 11:41:49.301000-07:00
2026-01-14,Always-On Brand Lexus,765-432-8108,647804160,647.80,4285714,26054,playstation 5 pro,BROAD,6.5,2.03,0.705,2026-05-04 11:41:49.301000-07:00
2026-01-15,Always-On Brand Lexus,765-432-8108,678360960,678.36,4285714,25886,playstation 5 pro,BROAD,9.6,2.42,0.922,2026-05-04 11:41:49.301000-07:00
2026-01-16,Always-On Brand Lexus,765-432-8108,861701760,861.70,4285714,21336,playstation 5 pro,EXACT,8.7,1.41,0.687,2026-05-04 11:41:49.301000-07:00
2026-01-17,Always-On Brand Lexus,765-432-8108,833704092,833.70,4928571,17222,playstation 5 pro,BROAD,7.3,1.73,0.559,2026-05-04 11:41:49.301000-07:00
2026-01-18,Always-On Brand Lexus,765-432-8108,896956668,896.96,4928571,21867,playstation 5 pro,EXACT,6.9,1.51,0.805,2026-05-04 11:41:49.301000-07:00
2026-01-19,Always-On Brand Lexus,765-432-8108,844895520,844.90,4285714,23657,playstation 5 pro,BROAD,6.6,1.59,0.812,2026-05-04 11:41:49.301000-07:00
2026-01-20,Always-On Brand Lexus,765-432-8108,610372080,610.37,4285714,19440,playstation 5 pro,EXACT,9.0,1.79,0.602,2026-05-04 11:41:49.301000-07:00
2026-01-21,Always-On Brand Lexus,765-432-8108,888438960,888.44,4285714,21874,playstation 5 pro,PHRASE,9.2,1.86,0.852,2026-05-04 11:41:49.301000-07:00
2026-01-22,Always-On Brand Lexus,765-432-8108,921287520,921.29,4285714,18900,playstation 5 pro,EXACT,7.8,1.55,0.865,2026-05-04 11:41:49.301000-07:00
2026-01-23,Always-On Brand Lexus,765-432-8108,561481200,561.48,4285714,12150,playstation 5 pro,EXACT,8.4,1.87,0.915,2026-05-04 11:41:49.301000-07:00
2026-01-24,Always-On Brand Lexus,765-432-8108,862694856,862.69,4928571,25702,playstation 5 pro,PHRASE,10.0,2.45,0.888,2026-05-04 11:41:49.301000-07:00
2026-01-26,Always-On Brand Lexus,765-432-8108,792948960,792.95,4285714,17400,playstation 5 pro,EXACT,6.2,1.79,0.878,2026-05-04 11:41:49.301000-07:00
2026-01-27,Always-On Brand Lexus,765-432-8108,853298640,853.30,4285714,22350,playstation 5 pro,EXACT,8.1,2.45,0.823,2026-05-04 11:41:49.301000-07:00
2026-01-28,Always-On Brand Lexus,765-432-8108,928162800,928.16,4285714,16350,playstation 5 pro,EXACT,9.7,1.65,0.460,2026-05-04 11:41:49.301000-07:00
2026-01-29,Always-On Brand Lexus,765-432-8108,603496800,603.50,4285714,15000,playstation 5 pro,EXACT,9.1,1.65,0.603,2026-05-04 11:41:49.301000-07:00
2026-01-30,Always-On Brand Lexus,765-432-8108,563772960,563.77,4285714,19650,playstation 5 pro,EXACT,6.2,3.20,0.679,2026-05-04 11:41:49.301000-07:00
2026-01-31,Always-On Brand Lexus,765-432-8108,997106580,997.11,4928571,15697,playstation 5 pro,PHRASE,8.8,1.95,0.824,2026-05-04 11:41:49.301000-07:00
2026-02-01,Always-On Brand Lexus,765-432-8108,650974428,650.97,4928571,15697,playstation 5 pro,PHRASE,8.6,1.20,0.897,2026-05-04 11:41:49.301000-07:00
2026-02-02,Always-On Brand Lexus,765-432-8108,953372160,953.37,4285714,22500,playstation 5 pro,EXACT,8.5,2.13,0.825,2026-05-04 11:41:49.301000-07:00
2026-02-03,Always-On Brand Lexus,765-432-8108,751697280,751.70,4285714,21600,playstation 5 pro,EXACT,6.6,1.98,0.901,2026-05-04 11:41:49.301000-07:00
2026-02-05,Always-On Brand Lexus,765-432-8108,666138240,666.14,4285714,16800,playstation 5 pro,EXACT,9.3,2.72,0.714,2026-05-04 11:41:49.301000-07:00
2026-02-06,Always-On Brand Lexus,765-432-8108,854826480,854.83,4285714,13200,playstation 5 pro,EXACT,9.0,2.43,0.481,2026-05-04 11:41:49.301000-07:00
2026-02-07,Always-On Brand Lexus,765-432-8108,1106041572,1106.04,4928571,15007,playstation 5 pro,PHRASE,8.5,2.62,0.815,2026-05-04 11:41:49.301000-07:00
2026-02-08,Always-On Brand Lexus,765-432-8108,1086714396,1086.71,4928571,25530,playstation 5 pro,EXACT,9.2,2.43,0.783,2026-05-04 11:41:49.301000-07:00
2026-02-09,Always-On Brand Lexus,765-432-8108,676833120,676.83,4285714,16650,playstation 5 pro,EXACT,8.6,1.98,0.790,2026-05-04 11:41:49.301000-07:00
2026-02-10,Always-On Brand Lexus,765-432-8108,862465680,862.47,4285714,19050,playstation 5 pro,EXACT,7.8,1.21,0.708,2026-05-04 11:41:49.301000-07:00
2026-02-11,Always-On Brand Lexus,765-432-8108,692111520,692.11,4285714,17400,playstation 5 pro,EXACT,10.0,1.66,0.537,2026-05-04 11:41:49.301000-07:00
2026-02-12,Always-On Brand Lexus,765-432-8108,649332000,649.33,4285714,18900,playstation 5 pro,EXACT,6.4,2.08,0.632,2026-05-04 11:41:49.301000-07:00
2026-02-13,Always-On Brand Lexus,765-432-8108,583634880,583.63,4285714,22950,playstation 5 pro,EXACT,7.6,2.58,0.470,2026-05-04 11:41:49.301000-07:00
2026-02-14,Always-On Brand Lexus,765-432-8108,1078807824,1078.81,4928571,26392,playstation 5 pro,PHRASE,6.4,2.37,0.822,2026-05-04 11:41:49.301000-07:00
2026-02-15,Always-On Brand Lexus,765-432-8108,868844412,868.84,4928571,16042,playstation 5 pro,PHRASE,8.6,2.06,0.902,2026-05-04 11:41:49.301000-07:00
2026-02-16,Always-On Brand Lexus,765-432-8108,749405520,749.41,4285714,12450,playstation 5 pro,EXACT,6.5,2.80,0.625,2026-05-04 11:41:49.301000-07:00
2026-02-17,Always-On Brand Lexus,765-432-8108,701278560,701.28,4285714,19650,playstation 5 pro,EXACT,8.2,3.15,0.753,2026-05-04 11:41:49.301000-07:00
2026-02-18,Always-On Brand Lexus,765-432-8108,550022400,550.02,4285714,20850,playstation 5 pro,EXACT,9.3,2.27,0.667,2026-05-04 11:41:49.301000-07:00
2026-02-19,Always-On Brand Lexus,765-432-8108,925871040,925.87,4285714,23850,playstation 5 pro,EXACT,7.2,2.77,0.872,2026-05-04 11:41:49.301000-07:00
2026-02-20,Always-On Brand Lexus,765-432-8108,587454480,587.45,4285714,22050,playstation 5 pro,EXACT,8.0,1.69,0.533,2026-05-04 11:41:49.301000-07:00
2026-02-21,Always-On Brand Lexus,765-432-8108,824919012,824.92,4928571,23977,playstation 5 pro,PHRASE,10.0,2.62,0.830,2026-05-04 11:41:49.301000-07:00
2026-02-22,Always-On Brand Lexus,765-432-8108,765180468,765.18,4928571,20872,playstation 5 pro,PHRASE,7.1,2.66,0.678,2026-05-04 11:41:49.301000-07:00
2026-02-23,Always-On Brand Lexus,765-432-8108,786837600,786.84,4285714,14700,playstation 5 pro,EXACT,6.6,2.70,0.711,2026-05-04 11:41:49.301000-07:00
2026-02-24,Always-On Brand Lexus,765-432-8108,605024640,605.02,4285714,18450,playstation 5 pro,EXACT,8.2,1.41,0.721,2026-05-04 11:41:49.301000-07:00
2026-02-25,Always-On Brand Lexus,765-432-8108,540855360,540.86,4285714,17400,playstation 5 pro,EXACT,6.1,1.64,0.879,2026-05-04 11:41:49.301000-07:00
2026-02-26,Always-On Brand Lexus,765-432-8108,830381040,830.38,4285714,19800,playstation 5 pro,EXACT,9.0,2.97,0.651,2026-05-04 11:41:49.301000-07:00
2026-02-27,Always-On Brand Lexus,765-432-8108,624886560,624.89,4285714,21300,playstation 5 pro,EXACT,8.1,2.10,0.927,2026-05-04 11:41:49.301000-07:00
2026-02-28,Always-On Brand Lexus,765-432-8108,913648320,913.65,4928571,21735,playstation 5 pro,EXACT,10.0,3.17,0.528,2026-05-04 11:41:49.301000-07:00
2026-03-01,Always-On Brand Lexus,765-432-8108,982171944,982.17,4928571,16387,playstation 5 pro,PHRASE,6.3,2.27,0.588,2026-05-04 11:41:49.301000-07:00
2026-03-02,Always-On Brand Lexus,765-432-8108,811283040,811.28,4285714,17100,playstation 5 pro,EXACT,6.4,2.72,0.939,2026-05-04 11:41:49.301000-07:00
2026-03-04,Always-On Brand Lexus,765-432-8108,935802000,935.80,4285714,21150,playstation 5 pro,EXACT,6.7,2.58,0.748,2026-05-04 11:41:49.301000-07:00
2026-03-05,Always-On Brand Lexus,765-432-8108,627942240,627.94,4285714,18300,playstation 5 pro,EXACT,8.8,2.67,0.692,2026-05-04 11:41:49.301000-07:00
2026-03-06,Always-On Brand Lexus,765-432-8108,882327600,882.33,4285714,15750,playstation 5 pro,EXACT,9.0,2.90,0.481,2026-05-04 11:41:49.301000-07:00
2026-03-07,Always-On Brand Lexus,765-432-8108,624619188,624.62,4928571,21217,playstation 5 pro,PHRASE,9.8,1.54,0.791,2026-05-04 11:41:49.301000-07:00
2026-03-08,Always-On Brand Lexus,765-432-8108,618469632,618.47,4928571,27255,playstation 5 pro,EXACT,9.4,2.40,0.541,2026-05-04 11:41:49.301000-07:00
2026-03-09,Always-On Brand Lexus,765-432-8108,720376560,720.38,4285714,22800,playstation 5 pro,EXACT,8.9,1.42,0.650,2026-05-04 11:41:49.301000-07:00
2026-03-10,Always-On Brand Lexus,765-432-8108,799824240,799.82,4285714,18300,playstation 5 pro,EXACT,7.9,3.17,0.621,2026-05-04 11:41:49.301000-07:00
2026-03-11,Always-On Brand Lexus,765-432-8108,556133760,556.13,4285714,16800,playstation 5 pro,EXACT,8.2,2.43,0.594,2026-05-04 11:41:49.301000-07:00
2026-03-12,Always-On Brand Lexus,765-432-8108,728015760,728.02,4285714,19200,playstation 5 pro,EXACT,7.8,2.68,0.778,2026-05-04 11:41:49.301000-07:00
2026-03-13,Always-On Brand Lexus,765-432-8108,703570320,703.57,4285714,20250,playstation 5 pro,EXACT,6.2,2.64,0.913,2026-05-04 11:41:49.301000-07:00
2026-03-14,Always-On Brand Lexus,765-432-8108,866208888,866.21,4928571,18802,playstation 5 pro,PHRASE,7.4,2.69,0.802,2026-05-04 11:41:49.301000-07:00
2026-03-15,Always-On Brand Lexus,765-432-8108,615834108,615.83,4928571,22425,playstation 5 pro,EXACT,6.9,1.44,0.715,2026-05-04 11:41:49.301000-07:00
2026-03-16,Always-On Brand Lexus,765-432-8108,903717360,903.72,4285714,15000,playstation 5 pro,EXACT,8.0,3.03,0.705,2026-05-04 11:41:49.301000-07:00
2026-03-17,Always-On Brand Lexus,765-432-8108,604260720,604.26,4285714,22950,playstation 5 pro,EXACT,9.3,1.96,0.596,2026-05-04 11:41:49.301000-07:00
2026-03-18,Always-On Brand Lexus,765-432-8108,917467920,917.47,4285714,13800,playstation 5 pro,EXACT,7.2,2.91,0.856,2026-05-04 11:41:49.301000-07:00
2026-03-19,Always-On Brand Lexus,765-432-8108,702042480,702.04,4285714,23250,playstation 5 pro,EXACT,6.2,1.67,0.672,2026-05-04 11:41:49.301000-07:00
2026-03-20,Always-On Brand Lexus,765-432-8108,848715120,848.72,4285714,12750,playstation 5 pro,EXACT,8.5,2.36,0.929,2026-05-04 11:41:49.301000-07:00
2026-03-21,Always-On Brand Lexus,765-432-8108,1054209600,1054.21,4928571,25875,playstation 5 pro,EXACT,8.1,2.78,0.736,2026-05-04 11:41:49.301000-07:00
2026-03-22,Always-On Brand Lexus,765-432-8108,835461108,835.46,4928571,20010,playstation 5 pro,EXACT,6.2,1.51,0.872,2026-05-04 11:41:49.301000-07:00
2026-03-23,Always-On Brand Lexus,765-432-8108,624122640,624.12,4285714,15900,playstation 5 pro,EXACT,7.4,2.38,0.925,2026-05-04 11:41:49.301000-07:00
2026-03-24,Always-On Brand Lexus,765-432-8108,718084800,718.08,4285714,22500,playstation 5 pro,EXACT,6.6,1.52,0.562,2026-05-04 11:41:49.301000-07:00
2026-03-25,Always-On Brand Lexus,765-432-8108,990040320,990.04,4285714,21000,playstation 5 pro,EXACT,7.5,2.33,0.717,2026-05-04 11:41:49.301000-07:00
2026-03-26,Always-On Brand Lexus,765-432-8108,588982320,588.98,4285714,14100,playstation 5 pro,EXACT,7.3,3.13,0.737,2026-05-04 11:41:49.301000-07:00
2026-03-27,Always-On Brand Lexus,765-432-8108,547730640,547.73,4285714,21450,playstation 5 pro,EXACT,7.0,2.73,0.823,2026-05-04 11:41:49.301000-07:00
2026-03-28,Always-On Brand Lexus,765-432-8108,874993968,874.99,4928571,25702,playstation 5 pro,PHRASE,9.9,3.05,0.692,2026-05-04 11:41:49.301000-07:00
2026-03-29,Always-On Brand Lexus,765-432-8108,769573008,769.57,4928571,15525,playstation 5 pro,EXACT,9.1,1.96,0.695,2026-05-04 11:41:49.301000-07:00
2026-03-30,Always-On Brand Lexus,765-432-8108,600441120,600.44,4285714,19200,playstation 5 pro,EXACT,7.8,1.29,0.598,2026-05-04 11:41:49.301000-07:00
2026-03-31,Always-On Brand Lexus,765-432-8108,901425600,901.43,4285714,21750,playstation 5 pro,EXACT,7.1,3.14,0.625,2026-05-04 11:41:49.301000-07:00
2026-04-01,Always-On Brand Lexus,765-432-8108,715029120,715.03,4285714,18000,playstation 5 pro,EXACT,9.7,2.86,0.694,2026-05-04 11:41:49.301000-07:00
2026-04-02,Always-On Brand Lexus,765-432-8108,726487920,726.49,4285714,22050,playstation 5 pro,EXACT,8.1,1.31,0.749,2026-05-04 11:41:49.301000-07:00
2026-04-03,Always-On Brand Lexus,765-432-8108,601205040,601.21,4285714,17400,playstation 5 pro,EXACT,6.3,2.79,0.681,2026-05-04 11:41:49.301000-07:00
2026-04-04,Always-On Brand Lexus,765-432-8108,1062994680,1062.99,4928571,21735,playstation 5 pro,EXACT,7.7,2.58,0.511,2026-05-04 11:41:49.301000-07:00
2026-04-05,Always-On Brand Lexus,765-432-8108,746731800,746.73,4928571,13972,playstation 5 pro,PHRASE,9.4,2.49,0.628,2026-05-04 11:41:49.301000-07:00
2026-04-06,Always-On Brand Lexus,765-432-8108,799060320,799.06,4285714,13200,playstation 5 pro,EXACT,7.4,2.98,0.765,2026-05-04 11:41:49.301000-07:00
2026-04-07,Always-On Brand Lexus,765-432-8108,610372080,610.37,4285714,14400,playstation 5 pro,EXACT,8.7,3.14,0.717,2026-05-04 11:41:49.301000-07:00
2026-04-08,Always-On Brand Lexus,765-432-8108,835728480,835.73,4285714,22200,playstation 5 pro,EXACT,7.9,2.69,0.624,2026-05-04 11:41:49.301000-07:00
2026-04-09,Always-On Brand Lexus,765-432-8108,940385520,940.39,4285714,20400,playstation 5 pro,EXACT,9.9,1.72,0.775,2026-05-04 11:41:49.301000-07:00
2026-04-10,Always-On Brand Lexus,765-432-8108,837256320,837.26,4285714,19350,playstation 5 pro,EXACT,9.9,2.10,0.919,2026-05-04 11:41:49.301000-07:00
2026-04-11,Always-On Brand Lexus,765-432-8108,739703736,739.70,4928571,17422,playstation 5 pro,PHRASE,6.9,2.72,0.736,2026-05-04 11:41:49.301000-07:00
2026-04-12,Always-On Brand Lexus,765-432-8108,753759864,753.76,4928571,26737,playstation 5 pro,PHRASE,10.0,2.14,0.724,2026-05-04 11:41:49.301000-07:00
2026-04-13,Always-On Brand Lexus,765-432-8108,910592640,910.59,4285714,16800,playstation 5 pro,EXACT,9.4,3.05,0.606,2026-05-04 11:41:49.301000-07:00
2026-04-14,Always-On Brand Lexus,765-432-8108,537799680,537.80,4285714,18750,playstation 5 pro,EXACT,9.5,3.07,0.819,2026-05-04 11:41:49.301000-07:00
2026-04-15,Always-On Brand Lexus,765-432-8108,858646080,858.65,4285714,20700,playstation 5 pro,EXACT,6.2,2.65,0.472,2026-05-04 11:41:49.301000-07:00
2026-04-16,Always-On Brand Lexus,765-432-8108,808227360,808.23,4285714,23550,playstation 5 pro,EXACT,9.7,1.53,0.806,2026-05-04 11:41:49.301000-07:00
2026-04-17,Always-On Brand Lexus,765-432-8108,828853200,828.85,4285714,18150,playstation 5 pro,EXACT,8.8,2.51,0.736,2026-05-04 11:41:49.301000-07:00
2026-04-18,Always-On Brand Lexus,765-432-8108,831068568,831.07,4928571,27600,playstation 5 pro,EXACT,9.6,2.75,0.885,2026-05-04 11:41:49.301000-07:00
2026-04-19,Always-On Brand Lexus,765-432-8108,640432332,640.43,4928571,25357,playstation 5 pro,PHRASE,9.4,1.37,0.757,2026-05-04 11:41:49.301000-07:00
2026-04-20,Always-On Brand Lexus,765-432-8108,966358800,966.36,4285714,13800,playstation 5 pro,EXACT,6.8,2.77,0.650,2026-05-04 11:41:49.301000-07:00
2026-04-21,Always-On Brand Lexus,765-432-8108,899897760,899.90,4285714,13800,playstation 5 pro,EXACT,7.8,1.22,0.592,2026-05-04 11:41:49.301000-07:00
2026-04-22,Always-On Brand Lexus,765-432-8108,948024720,948.02,4285714,13200,playstation 5 pro,EXACT,8.2,2.05,0.685,2026-05-04 11:41:49.301000-07:00
2026-04-23,Always-On Brand Lexus,765-432-8108,969414480,969.41,4285714,23550,playstation 5 pro,EXACT,8.4,3.03,0.531,2026-05-04 11:41:49.301000-07:00
2026-04-24,Always-On Brand Lexus,765-432-8108,775378800,775.38,4285714,12750,playstation 5 pro,EXACT,7.5,1.87,0.932,2026-05-04 11:41:49.301000-07:00
2026-04-25,Always-On Brand Lexus,765-432-8108,1018190772,1018.19,4928571,20355,playstation 5 pro,EXACT,7.4,2.31,0.575,2026-05-04 11:41:49.301000-07:00
2026-04-26,Always-On Brand Lexus,765-432-8108,972508356,972.51,4928571,22942,playstation 5 pro,PHRASE,7.7,1.86,0.470,2026-05-04 11:41:49.301000-07:00
2026-04-27,Always-On Brand Lexus,765-432-8108,698222880,698.22,4285714,13200,playstation 5 pro,EXACT,6.1,2.19,0.472,2026-05-04 11:41:49.301000-07:00
2026-04-28,Always-On Brand Lexus,765-432-8108,860937840,860.94,4285714,22800,playstation 5 pro,EXACT,9.7,2.21,0.618,2026-05-04 11:41:49.301000-07:00
2026-04-29,Always-On Brand Lexus,765-432-8108,832672800,832.67,4285714,12750,playstation 5 pro,EXACT,7.1,2.98,0.891,2026-05-04 11:41:49.301000-07:00
2026-04-30,Always-On Brand Lexus,765-432-8108,778434480,778.43,4285714,18750,playstation 5 pro,EXACT,8.3,2.09,0.528,2026-05-04 11:41:49.301000-07:00
2025-11-01,Always-On Brand Lexus,765-432-8108,911891304,911.89,4928571,77871,playstation 5 pro,EXACT,6.9,2.21,0.751,2026-05-04 11:41:49.301000-07:00
2025-11-02,Always-On Brand Lexus,765-432-8108,619348140,619.35,4928571,47425,playstation 5 pro,PHRASE,8.1,1.96,0.493,2026-05-04 11:41:49.301000-07:00
2025-11-03,Always-On Brand Lexus,765-432-8108,914412240,914.41,4285714,40063,playstation 5 pro,PHRASE,6.0,2.08,0.731,2026-05-04 11:41:49.301000-07:00
2025-11-04,Always-On Brand Lexus,765-432-8108,838784160,838.78,4285714,63579,playstation 5 pro,EXACT,6.2,1.72,0.814,2026-05-04 11:41:49.301000-07:00
2025-11-05,Always-On Brand Lexus,765-432-8108,581343120,581.34,4285714,41486,playstation 5 pro,BROAD,6.6,2.86,0.727,2026-05-04 11:41:49.301000-07:00
2025-11-06,Always-On Brand Lexus,765-432-8108,717320880,717.32,4285714,40731,playstation 5 pro,EXACT,8.0,2.75,0.753,2026-05-04 11:41:49.301000-07:00
2025-11-07,Always-On Brand Lexus,765-432-8108,708917760,708.92,4285714,62016,playstation 5 pro,EXACT,9.5,2.88,0.533,2026-05-04 11:41:49.301000-07:00
2025-11-08,Always-On Brand Lexus,765-432-8108,932975496,932.98,4928571,66532,playstation 5 pro,PHRASE,8.1,2.50,0.504,2026-05-04 11:41:49.301000-07:00
