POST_ID,POST_DATE,CHANNEL_ID,CAMPAIGN_ID,TITLE_ID,POST_TYPE,POST_CAPTION_TEMPLATE,HASHTAGS,THUMBNAIL_URL,POST_TIMESTAMP
2064,2026-01-29,20,106,10,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/6425e1580a69.jpg,2026-01-29 11:00:00-08:00
2065,2026-01-29,20,105,1,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/06e90b59e741.jpg,2026-01-29 17:00:00-08:00
2066,2026-01-29,20,106,10,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/c06e1139aaa3.jpg,2026-01-29 19:00:00-08:00
2067,2026-01-29,20,107,,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/06e90b59e741.jpg,2026-01-29 17:00:00-08:00
2068,2026-01-29,20,104,2,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/06e90b59e741.jpg,2026-01-29 17:00:00-08:00
2069,2026-01-29,20,106,10,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/208b2057701c.jpg,2026-01-29 18:00:00-08:00
2070,2026-01-29,20,109,8,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/bbbdcfca4b3b.jpg,2026-01-29 17:00:00-08:00
2071,2026-01-29,20,109,8,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/208b2057701c.jpg,2026-01-29 18:00:00-08:00
2072,2026-01-29,20,113,19,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/ea5b35018d7c.jpg,2026-01-29 10:00:00-08:00
2073,2026-01-29,20,105,1,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/bbbdcfca4b3b.jpg,2026-01-29 17:00:00-08:00
2074,2026-01-30,12,110,,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/9095ef466983.jpg,2026-01-30 11:00:00-08:00
2075,2026-01-30,12,109,8,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/3420378cd2e0.jpg,2026-01-30 11:00:00-08:00
2076,2026-01-30,12,104,2,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/426e1a112c18.jpg,2026-01-30 09:00:00-08:00
2077,2026-01-30,12,114,30,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/4ca72566f6f8.jpg,2026-01-30 13:00:00-08:00
2078,2026-01-30,12,107,,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/9095ef466983.jpg,2026-01-30 11:00:00-08:00
2079,2026-01-30,12,107,,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/f9ab1050584e.jpg,2026-01-30 20:00:00-08:00
2080,2026-01-30,12,105,1,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/9095ef466983.jpg,2026-01-30 11:00:00-08:00
2081,2026-01-30,12,104,2,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/27471ca76328.jpg,2026-01-30 16:00:00-08:00
2082,2026-01-30,12,108,,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/426e1a112c18.jpg,2026-01-30 09:00:00-08:00
2083,2026-01-30,18,109,8,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/426e1a112c18.jpg,2026-01-30 09:00:00-08:00
2084,2026-01-30,18,107,,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/c4bf5fa91a35.jpg,2026-01-30 11:00:00-08:00
2085,2026-01-30,18,109,8,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/c4bf5fa91a35.jpg,2026-01-30 11:00:00-08:00
2086,2026-01-30,18,114,30,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/27471ca76328.jpg,2026-01-30 16:00:00-08:00
2087,2026-01-30,18,104,2,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/4ca72566f6f8.jpg,2026-01-30 13:00:00-08:00
2088,2026-01-30,18,107,,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/4ca72566f6f8.jpg,2026-01-30 13:00:00-08:00
2089,2026-01-30,18,113,19,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/808bd47bf49a.jpg,2026-01-30 09:00:00-08:00
2090,2026-01-30,19,105,1,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/f9ab1050584e.jpg,2026-01-30 20:00:00-08:00
2091,2026-01-30,19,109,8,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/3420378cd2e0.jpg,2026-01-30 11:00:00-08:00
2092,2026-01-30,19,104,2,BLOG_DEV_DIARY,Dev diary #7 - crafting [TITLE],#PlayStation,https://cdn.playstation.com/thumb/8628a999f6ca.jpg,2026-01-30 11:00:00-08:00
2093,2026-01-30,19,110,,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/c67e2e798ba2.jpg,2026-01-30 10:00:00-08:00
2094,2026-01-30,19,104,2,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/9095ef466983.jpg,2026-01-30 11:00:00-08:00
2095,2026-01-30,19,113,19,BLOG_DEV_DIARY,Dev diary #7 - crafting [TITLE],#PlayStation,https://cdn.playstation.com/thumb/8628a999f6ca.jpg,2026-01-30 11:00:00-08:00
2096,2026-01-30,19,110,,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/c4bf5fa91a35.jpg,2026-01-30 11:00:00-08:00
2097,2026-01-30,20,108,,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/f9ab1050584e.jpg,2026-01-30 20:00:00-08:00
2098,2026-01-30,20,104,2,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/27471ca76328.jpg,2026-01-30 16:00:00-08:00
2099,2026-01-30,20,106,10,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/c4bf5fa91a35.jpg,2026-01-30 11:00:00-08:00
2100,2026-01-31,12,114,30,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/db8aaa24087a.jpg,2026-01-31 10:00:00-08:00
2101,2026-01-31,12,107,,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/8d89ee8fcc71.jpg,2026-01-31 10:00:00-08:00
2102,2026-01-31,12,104,2,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/8d89ee8fcc71.jpg,2026-01-31 10:00:00-08:00
2103,2026-01-31,12,105,1,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/113a4b7fbbd8.jpg,2026-01-31 15:00:00-08:00
2104,2026-01-31,12,114,30,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/8d89ee8fcc71.jpg,2026-01-31 10:00:00-08:00
2105,2026-01-31,12,107,,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/db8aaa24087a.jpg,2026-01-31 10:00:00-08:00
2106,2026-01-31,12,107,,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/e76ec38e1d90.jpg,2026-01-31 13:00:00-08:00
2107,2026-01-31,12,109,8,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/e76ec38e1d90.jpg,2026-01-31 13:00:00-08:00
2108,2026-01-31,12,109,8,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/113a4b7fbbd8.jpg,2026-01-31 15:00:00-08:00
2109,2026-01-31,12,114,30,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/c8ce91b80346.jpg,2026-01-31 19:00:00-08:00
2110,2026-01-31,12,104,2,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/13174db95e27.jpg,2026-01-31 17:00:00-08:00
2111,2026-01-31,12,107,,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/867a505a2c72.jpg,2026-01-31 16:00:00-08:00
2112,2026-01-31,18,106,10,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/113a4b7fbbd8.jpg,2026-01-31 15:00:00-08:00
2113,2026-01-31,18,107,,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/db8aaa24087a.jpg,2026-01-31 10:00:00-08:00
2114,2026-01-31,18,108,,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/8d89ee8fcc71.jpg,2026-01-31 10:00:00-08:00
2115,2026-01-31,18,103,,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/867a505a2c72.jpg,2026-01-31 16:00:00-08:00
2116,2026-01-31,18,104,2,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/748324f21611.jpg,2026-01-31 19:00:00-08:00
2117,2026-01-31,18,114,30,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/867a505a2c72.jpg,2026-01-31 16:00:00-08:00
2118,2026-01-31,18,110,,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/8d89ee8fcc71.jpg,2026-01-31 10:00:00-08:00
2119,2026-01-31,18,114,30,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/8d89ee8fcc71.jpg,2026-01-31 10:00:00-08:00
2120,2026-01-31,18,106,10,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/c8ce91b80346.jpg,2026-01-31 19:00:00-08:00
2121,2026-01-31,19,105,1,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/13174db95e27.jpg,2026-01-31 17:00:00-08:00
2122,2026-01-31,19,109,8,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/db8aaa24087a.jpg,2026-01-31 10:00:00-08:00
2123,2026-01-31,19,104,2,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/13174db95e27.jpg,2026-01-31 17:00:00-08:00
2124,2026-01-31,19,110,,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/867a505a2c72.jpg,2026-01-31 16:00:00-08:00
2125,2026-01-31,19,113,19,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/c8ce91b80346.jpg,2026-01-31 19:00:00-08:00
2126,2026-01-31,19,114,30,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/c8ce91b80346.jpg,2026-01-31 19:00:00-08:00
2127,2026-01-31,19,103,,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/db8aaa24087a.jpg,2026-01-31 10:00:00-08:00
2128,2026-01-31,19,104,2,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/c8ce91b80346.jpg,2026-01-31 19:00:00-08:00
2129,2026-01-31,19,114,30,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/748324f21611.jpg,2026-01-31 19:00:00-08:00
2130,2026-01-31,19,107,,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/e76ec38e1d90.jpg,2026-01-31 13:00:00-08:00
2131,2026-01-31,20,113,19,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/c8ce91b80346.jpg,2026-01-31 19:00:00-08:00
2132,2026-01-31,20,114,30,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/c8ce91b80346.jpg,2026-01-31 19:00:00-08:00
2133,2026-01-31,20,106,10,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/8d89ee8fcc71.jpg,2026-01-31 10:00:00-08:00
2134,2026-01-31,20,107,,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/db8aaa24087a.jpg,2026-01-31 10:00:00-08:00
2135,2026-01-31,20,108,,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/e76ec38e1d90.jpg,2026-01-31 13:00:00-08:00
2136,2026-02-01,12,114,30,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/38ddaee96224.jpg,2026-02-01 20:00:00-08:00
2137,2026-02-01,12,107,,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/47bd0ffb9d4a.jpg,2026-02-01 11:00:00-08:00
2138,2026-02-01,12,106,10,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/e9ad155ade3d.jpg,2026-02-01 11:00:00-08:00
2139,2026-02-01,12,104,2,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/47bd0ffb9d4a.jpg,2026-02-01 11:00:00-08:00
2140,2026-02-01,12,111,,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/2a2b2b2237ab.jpg,2026-02-01 11:00:00-08:00
2141,2026-02-01,12,114,30,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/47bd0ffb9d4a.jpg,2026-02-01 11:00:00-08:00
2142,2026-02-01,12,109,8,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/92cc145302ae.jpg,2026-02-01 18:00:00-08:00
2143,2026-02-01,12,109,8,BLOG_DEV_DIARY,Dev diary #7 - crafting [TITLE],#PlayStation,https://cdn.playstation.com/thumb/20bc4596bb11.jpg,2026-02-01 18:00:00-08:00
2144,2026-02-01,12,113,19,BLOG_DEV_DIARY,Dev diary #7 - crafting [TITLE],#PlayStation,https://cdn.playstation.com/thumb/20bc4596bb11.jpg,2026-02-01 18:00:00-08:00
2145,2026-02-01,18,107,,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/2a2b2b2237ab.jpg,2026-02-01 11:00:00-08:00
2146,2026-02-01,18,109,8,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/bf8796dd958d.jpg,2026-02-01 19:00:00-08:00
2147,2026-02-01,18,106,10,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/47bd0ffb9d4a.jpg,2026-02-01 11:00:00-08:00
2148,2026-02-01,18,106,10,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/02b98248eeae.jpg,2026-02-01 12:00:00-08:00
2149,2026-02-01,18,114,30,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/0bf2f9dea6ea.jpg,2026-02-01 12:00:00-08:00
2150,2026-02-01,18,110,,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/bf8796dd958d.jpg,2026-02-01 19:00:00-08:00
2151,2026-02-01,19,108,,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/0bf2f9dea6ea.jpg,2026-02-01 12:00:00-08:00
2152,2026-02-01,19,114,30,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/47bd0ffb9d4a.jpg,2026-02-01 11:00:00-08:00
2153,2026-02-01,19,109,8,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/2a2b2b2237ab.jpg,2026-02-01 11:00:00-08:00
2154,2026-02-01,19,107,,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/02b98248eeae.jpg,2026-02-01 12:00:00-08:00
2155,2026-02-01,19,111,,BLOG_DEV_DIARY,Dev diary #7 - crafting [TITLE],#PlayStation,https://cdn.playstation.com/thumb/20bc4596bb11.jpg,2026-02-01 18:00:00-08:00
2156,2026-02-01,19,114,30,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/92cc145302ae.jpg,2026-02-01 18:00:00-08:00
2157,2026-02-01,19,114,30,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/02b98248eeae.jpg,2026-02-01 12:00:00-08:00
2158,2026-02-01,20,111,,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/2a2b2b2237ab.jpg,2026-02-01 11:00:00-08:00
2159,2026-02-01,20,111,,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/0bf2f9dea6ea.jpg,2026-02-01 12:00:00-08:00
2160,2026-02-01,20,107,,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/02b98248eeae.jpg,2026-02-01 12:00:00-08:00
2161,2026-02-01,20,104,2,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/0e4b5ef61657.jpg,2026-02-01 09:00:00-08:00
2162,2026-02-02,12,113,19,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/2fa304f1f5e3.jpg,2026-02-02 14:00:00-08:00
2163,2026-02-02,12,107,,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/54cd09d84d80.jpg,2026-02-02 14:00:00-08:00
2164,2026-02-02,12,113,19,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/c22af8dd3222.jpg,2026-02-02 13:00:00-08:00
2165,2026-02-02,12,110,,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/c22af8dd3222.jpg,2026-02-02 13:00:00-08:00
2166,2026-02-02,12,113,19,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/0c8b71a895f9.jpg,2026-02-02 14:00:00-08:00
2167,2026-02-02,18,104,2,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/0c12037d5316.jpg,2026-02-02 09:00:00-08:00
2168,2026-02-02,18,113,19,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/0c8b71a895f9.jpg,2026-02-02 14:00:00-08:00
2169,2026-02-02,18,109,8,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/c22af8dd3222.jpg,2026-02-02 13:00:00-08:00
2170,2026-02-02,18,113,19,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/54cd09d84d80.jpg,2026-02-02 14:00:00-08:00
2171,2026-02-02,18,106,10,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/c94087c73810.jpg,2026-02-02 14:00:00-08:00
2172,2026-02-02,18,108,,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/c22af8dd3222.jpg,2026-02-02 13:00:00-08:00
2173,2026-02-02,18,111,,BLOG_DEV_DIARY,Dev diary #7 - crafting [TITLE],#PlayStation,https://cdn.playstation.com/thumb/df98f4c9e190.jpg,2026-02-02 11:00:00-08:00
2174,2026-02-02,19,111,,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/11b05274634c.jpg,2026-02-02 10:00:00-08:00
2175,2026-02-02,19,104,2,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/c94087c73810.jpg,2026-02-02 14:00:00-08:00
2176,2026-02-02,19,104,2,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/54cd09d84d80.jpg,2026-02-02 14:00:00-08:00
2177,2026-02-02,19,108,,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/11b05274634c.jpg,2026-02-02 10:00:00-08:00
2178,2026-02-02,19,109,8,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/a45756dc74b1.jpg,2026-02-02 11:00:00-08:00
2179,2026-02-02,20,109,8,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/7d07e5e4cdee.jpg,2026-02-02 19:00:00-08:00
2180,2026-02-02,20,106,10,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/2fa304f1f5e3.jpg,2026-02-02 14:00:00-08:00
2181,2026-02-02,20,107,,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/c22af8dd3222.jpg,2026-02-02 13:00:00-08:00
2182,2026-02-02,20,106,10,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/0c8b71a895f9.jpg,2026-02-02 14:00:00-08:00
2183,2026-02-02,20,106,10,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/c94087c73810.jpg,2026-02-02 14:00:00-08:00
2184,2026-02-02,20,104,2,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/7d07e5e4cdee.jpg,2026-02-02 19:00:00-08:00
2185,2026-02-02,20,104,2,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/54cd09d84d80.jpg,2026-02-02 14:00:00-08:00
2186,2026-02-02,20,113,19,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/a45756dc74b1.jpg,2026-02-02 11:00:00-08:00
2187,2026-02-02,20,111,,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/2fa304f1f5e3.jpg,2026-02-02 14:00:00-08:00
2188,2026-02-02,20,104,2,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/c22af8dd3222.jpg,2026-02-02 13:00:00-08:00
2189,2026-02-02,20,113,19,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/c22af8dd3222.jpg,2026-02-02 13:00:00-08:00
2190,2026-02-03,12,104,2,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/f95c424063a8.jpg,2026-02-03 13:00:00-08:00
