REPORT_DATE,CAMPAIGN_NAME,AD_ACCOUNT_ID,COST_MICROS,SPEND,IMPRESSIONS,CLICKS,AD_GROUP,KEYWORD,QUALITY_SCORE,CONVERSIONS,CONVERSION_VALUE,SEARCH_IMPRESSION_SHARE,LOADED_AT
2026-04-24,GTA VI Pre-Order Push,765-432-9007,3557384460,3557.38,7382813,36951,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.6,2956,8780.67,0.832,2026-05-04 11:41:47.345000-07:00
2026-04-25,GTA VI Pre-Order Push,765-432-9007,4118665343,4118.67,8490234,31796,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.6,2544,7555.68,0.803,2026-05-04 11:41:47.345000-07:00
2026-04-26,GTA VI Pre-Order Push,765-432-9007,4824326682,4824.33,8490234,28824,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.6,2306,6849.45,0.863,2026-05-04 11:41:47.345000-07:00
2026-04-27,GTA VI Pre-Order Push,765-432-9007,3781976940,3781.98,7382813,39277,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.2,3142,9333.40,0.765,2026-05-04 11:41:47.345000-07:00
2026-04-28,GTA VI Pre-Order Push,765-432-9007,2875585860,2875.59,7382813,27907,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.8,2233,6631.54,0.441,2026-05-04 11:41:47.345000-07:00
2026-04-29,GTA VI Pre-Order Push,765-432-9007,2859543540,2859.54,7382813,29199,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.5,2336,6938.56,0.735,2026-05-04 11:41:47.345000-07:00
2026-04-30,GTA VI Pre-Order Push,765-432-9007,4319394660,4319.39,7382813,33075,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.1,2646,7859.61,0.760,2026-05-04 11:41:47.345000-07:00
2026-01-15,GTA VI Pre-Order Push,765-432-9007,1529962000,1529.96,2734375,26797,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.3,2144,6367.77,0.498,2026-05-04 11:41:47.345000-07:00
2026-01-16,GTA VI Pre-Order Push,765-432-9007,1483914600,1483.91,2734375,29024,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.2,2322,6896.97,0.424,2026-05-04 11:41:47.345000-07:00
2026-01-17,GTA VI Pre-Order Push,765-432-9007,1214537310,1214.54,3144531,39297,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.9,3144,9338.15,0.705,2026-05-04 11:41:47.345000-07:00
2026-01-18,GTA VI Pre-Order Push,765-432-9007,1931985510,1931.99,3144531,38363,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.4,3069,9116.20,0.565,2026-05-04 11:41:47.345000-07:00
2026-01-19,GTA VI Pre-Order Push,765-432-9007,1497283200,1497.28,2734375,37056,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.7,2964,8805.62,0.731,2026-05-04 11:41:47.345000-07:00
2026-01-20,GTA VI Pre-Order Push,765-432-9007,1801790200,1801.79,2734375,22313,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.7,1785,5302.24,0.416,2026-05-04 11:41:47.345000-07:00
2026-01-21,GTA VI Pre-Order Push,765-432-9007,1091769000,1091.77,2734375,23168,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.7,1853,5505.41,0.761,2026-05-04 11:41:47.345000-07:00
2026-01-22,GTA VI Pre-Order Push,765-432-9007,1892399600,1892.40,2734375,37944,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.5,3036,9016.63,0.756,2026-05-04 11:41:47.345000-07:00
2026-01-23,GTA VI Pre-Order Push,765-432-9007,1685929000,1685.93,2734375,36855,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.8,2948,8757.86,0.772,2026-05-04 11:41:47.345000-07:00
2026-01-24,GTA VI Pre-Order Push,765-432-9007,2196758060,2196.76,3144531,43188,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.2,3455,10262.77,0.598,2026-05-04 11:41:47.345000-07:00
2026-01-25,GTA VI Pre-Order Push,765-432-9007,1410981460,1410.98,3144531,45130,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.6,3610,10724.24,0.821,2026-05-04 11:41:47.345000-07:00
2026-01-26,GTA VI Pre-Order Push,765-432-9007,1734947200,1734.95,2734375,35910,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.4,2873,8533.29,0.629,2026-05-04 11:41:47.345000-07:00
2026-01-27,GTA VI Pre-Order Push,765-432-9007,1272987800,1272.99,2734375,36831,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.8,2946,8752.15,0.440,2026-05-04 11:41:47.345000-07:00
2026-01-28,GTA VI Pre-Order Push,765-432-9007,1709695400,1709.70,2734375,30380,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.0,2430,7219.20,0.678,2026-05-04 11:41:47.345000-07:00
2026-01-29,GTA VI Pre-Order Push,765-432-9007,1090283600,1090.28,2734375,22096,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.1,1768,5250.67,0.576,2026-05-04 11:41:47.345000-07:00
2026-01-30,GTA VI Pre-Order Push,765-432-9007,1792877800,1792.88,2734375,33688,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.5,2695,8005.28,0.550,2026-05-04 11:41:47.345000-07:00
2026-01-31,GTA VI Pre-Order Push,765-432-9007,1694544320,1694.54,3144531,40582,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.7,3247,9643.50,0.603,2026-05-04 11:41:47.345000-07:00
2026-02-01,GTA VI Pre-Order Push,765-432-9007,1533972580,1533.97,3144531,43198,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.8,3456,10265.14,0.543,2026-05-04 11:41:47.345000-07:00
2026-02-02,GTA VI Pre-Order Push,765-432-9007,1420042400,1420.04,2734375,36514,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.1,2921,8676.82,0.543,2026-05-04 11:41:47.345000-07:00
2026-02-03,GTA VI Pre-Order Push,765-432-9007,1310122800,1310.12,2734375,35245,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.9,2820,8375.27,0.390,2026-05-04 11:41:47.345000-07:00
2026-02-04,GTA VI Pre-Order Push,765-432-9007,1562640800,1562.64,2734375,36061,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.8,2885,8569.18,0.783,2026-05-04 11:41:47.345000-07:00
2026-02-05,GTA VI Pre-Order Push,765-432-9007,1754257400,1754.26,2734375,19110,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.8,1529,4541.11,0.735,2026-05-04 11:41:47.345000-07:00
2026-02-06,GTA VI Pre-Order Push,765-432-9007,1215057200,1215.06,2734375,32445,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.1,2596,7709.91,0.526,2026-05-04 11:41:47.345000-07:00
2026-02-07,GTA VI Pre-Order Push,765-432-9007,1645006230,1645.01,3144531,25659,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.1,2053,6097.35,0.861,2026-05-04 11:41:47.345000-07:00
2026-02-08,GTA VI Pre-Order Push,765-432-9007,1949067610,1949.07,3144531,23375,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.8,1870,5554.60,0.870,2026-05-04 11:41:47.345000-07:00
2026-02-09,GTA VI Pre-Order Push,765-432-9007,1509166400,1509.17,2734375,25813,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.1,2065,6133.94,0.863,2026-05-04 11:41:47.345000-07:00
2026-02-10,GTA VI Pre-Order Push,765-432-9007,1072458800,1072.46,2734375,22306,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.6,1784,5300.58,0.727,2026-05-04 11:41:47.345000-07:00
2026-02-11,GTA VI Pre-Order Push,765-432-9007,1782480000,1782.48,2734375,30441,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.2,2435,7233.70,0.487,2026-05-04 11:41:47.345000-07:00
2026-02-12,GTA VI Pre-Order Push,765-432-9007,1414100800,1414.10,2734375,25463,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.0,2037,6050.77,0.605,2026-05-04 11:41:47.345000-07:00
2026-02-13,GTA VI Pre-Order Push,765-432-9007,1261104600,1261.10,2734375,25830,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.4,2066,6137.98,0.715,2026-05-04 11:41:47.345000-07:00
2026-02-15,GTA VI Pre-Order Push,765-432-9007,1387066520,1387.07,3144531,18917,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.3,1513,4495.25,0.794,2026-05-04 11:41:47.345000-07:00
2026-02-16,GTA VI Pre-Order Push,765-432-9007,1697812200,1697.81,2734375,19937,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.0,1595,4737.63,0.847,2026-05-04 11:41:47.345000-07:00
2026-02-17,GTA VI Pre-Order Push,765-432-9007,1344287000,1344.29,2734375,30791,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.4,2463,7316.87,0.383,2026-05-04 11:41:47.345000-07:00
2026-02-18,GTA VI Pre-Order Push,765-432-9007,1047207000,1047.21,2734375,22892,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.0,1831,5439.83,0.724,2026-05-04 11:41:47.345000-07:00
2026-02-19,GTA VI Pre-Order Push,765-432-9007,1636910800,1636.91,2734375,24019,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.4,1922,5707.64,0.724,2026-05-04 11:41:47.345000-07:00
2026-02-20,GTA VI Pre-Order Push,765-432-9007,1369538800,1369.54,2734375,30177,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.8,2414,7170.96,0.748,2026-05-04 11:41:47.345000-07:00
2026-02-21,GTA VI Pre-Order Push,765-432-9007,1511765850,1511.77,3144531,23687,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.7,1895,5628.74,0.556,2026-05-04 11:41:47.345000-07:00
2026-02-22,GTA VI Pre-Order Push,765-432-9007,2157469230,2157.47,3144531,17509,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.3,1401,4160.66,0.809,2026-05-04 11:41:47.345000-07:00
2026-02-23,GTA VI Pre-Order Push,765-432-9007,1366568000,1366.57,2734375,23139,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.0,1851,5498.52,0.714,2026-05-04 11:41:47.345000-07:00
2026-02-24,GTA VI Pre-Order Push,765-432-9007,1119991600,1119.99,2734375,15619,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.7,1250,3711.54,0.594,2026-05-04 11:41:47.345000-07:00
2026-02-26,GTA VI Pre-Order Push,765-432-9007,1313093600,1313.09,2734375,15070,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.7,1206,3581.08,0.642,2026-05-04 11:41:47.345000-07:00
2026-02-27,GTA VI Pre-Order Push,765-432-9007,1754257400,1754.26,2734375,26189,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.9,2095,6223.29,0.800,2026-05-04 11:41:47.345000-07:00
2026-02-28,GTA VI Pre-Order Push,765-432-9007,1686003270,1686.00,3144531,28731,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.6,2298,6827.35,0.494,2026-05-04 11:41:47.345000-07:00
2026-03-01,GTA VI Pre-Order Push,765-432-9007,1926860880,1926.86,3144531,21534,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.4,1723,5117.13,0.395,2026-05-04 11:41:47.345000-07:00
2026-03-02,GTA VI Pre-Order Push,765-432-9007,1341316200,1341.32,2734375,16072,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.9,1286,3819.19,0.861,2026-05-04 11:41:47.345000-07:00
2026-03-03,GTA VI Pre-Order Push,765-432-9007,1803275600,1803.28,2734375,23717,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.6,1897,5635.87,0.811,2026-05-04 11:41:47.345000-07:00
2026-03-04,GTA VI Pre-Order Push,765-432-9007,1633940000,1633.94,2734375,24929,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.1,1994,5923.88,0.520,2026-05-04 11:41:47.345000-07:00
2026-03-06,GTA VI Pre-Order Push,765-432-9007,1783965400,1783.97,2734375,16078,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.9,1286,3820.62,0.686,2026-05-04 11:41:47.345000-07:00
2026-03-08,GTA VI Pre-Order Push,765-432-9007,1648422650,1648.42,3144531,22771,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.2,1822,5411.07,0.676,2026-05-04 11:41:47.345000-07:00
2026-03-09,GTA VI Pre-Order Push,765-432-9007,1565611600,1565.61,2734375,21893,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.5,1751,5202.43,0.549,2026-05-04 11:41:47.345000-07:00
2026-03-10,GTA VI Pre-Order Push,765-432-9007,1096225200,1096.23,2734375,15376,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.3,1230,3653.80,0.606,2026-05-04 11:41:47.345000-07:00
2026-03-11,GTA VI Pre-Order Push,765-432-9007,1931020000,1931.02,2734375,16997,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.9,1360,4039.00,0.826,2026-05-04 11:41:47.345000-07:00
2026-03-13,GTA VI Pre-Order Push,765-432-9007,1414100800,1414.10,2734375,14726,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.4,1178,3499.34,0.456,2026-05-04 11:41:47.345000-07:00
2026-03-14,GTA VI Pre-Order Push,765-432-9007,1576677830,1576.68,3144531,19551,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.5,1564,4645.91,0.599,2026-05-04 11:41:47.345000-07:00
2026-03-15,GTA VI Pre-Order Push,765-432-9007,3449900916,3449.90,8490234,67243,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.1,5379,15978.96,0.871,2026-05-04 11:41:47.345000-07:00
2026-03-16,GTA VI Pre-Order Push,765-432-9007,3998548260,3998.55,7382813,37239,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.5,2979,8849.11,0.560,2026-05-04 11:41:47.345000-07:00
2026-03-17,GTA VI Pre-Order Push,765-432-9007,5073383700,5073.38,7382813,32886,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.7,2631,7814.70,0.546,2026-05-04 11:41:47.345000-07:00
2026-03-18,GTA VI Pre-Order Push,765-432-9007,5189690520,5189.69,7382813,46884,AG_HERO_A_VIDEO_30S,ps plus essential deal,10.0,3751,11141.05,0.869,2026-05-04 11:41:47.345000-07:00
2026-03-19,GTA VI Pre-Order Push,765-432-9007,5141563560,5141.56,7382813,31492,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.7,2519,7483.45,0.414,2026-05-04 11:41:47.345000-07:00
2026-03-20,GTA VI Pre-Order Push,765-432-9007,4612167000,4612.17,7382813,40352,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.8,3228,9588.85,0.518,2026-05-04 11:41:47.345000-07:00
2026-03-21,GTA VI Pre-Order Push,765-432-9007,5502315443,5502.32,8490234,47681,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.9,3814,11330.44,0.665,2026-05-04 11:41:47.345000-07:00
2026-03-22,GTA VI Pre-Order Push,765-432-9007,3625163262,3625.16,8490234,37669,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.5,3014,8951.29,0.543,2026-05-04 11:41:47.345000-07:00
2026-03-23,GTA VI Pre-Order Push,765-432-9007,4872854700,4872.85,7382813,29118,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.7,2329,6919.31,0.725,2026-05-04 11:41:47.345000-07:00
2026-03-24,GTA VI Pre-Order Push,765-432-9007,3084136020,3084.14,7382813,38379,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.9,3070,9120.00,0.731,2026-05-04 11:41:47.345000-07:00
2026-03-25,GTA VI Pre-Order Push,765-432-9007,4800664260,4800.66,7382813,42667,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.0,3413,10138.96,0.586,2026-05-04 11:41:47.345000-07:00
2026-03-26,GTA VI Pre-Order Push,765-432-9007,4864833540,4864.83,7382813,31510,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.8,2521,7487.72,0.402,2026-05-04 11:41:47.345000-07:00
2026-03-28,GTA VI Pre-Order Push,765-432-9007,4653676715,4653.68,8490234,52198,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.4,4176,12403.81,0.459,2026-05-04 11:41:47.345000-07:00
2026-03-29,GTA VI Pre-Order Push,765-432-9007,3454513295,3454.51,8490234,39558,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.0,3165,9400.17,0.648,2026-05-04 11:41:47.345000-07:00
2026-03-30,GTA VI Pre-Order Push,765-432-9007,3830103900,3830.10,7382813,34038,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.1,2723,8088.45,0.609,2026-05-04 11:41:47.345000-07:00
2026-03-31,GTA VI Pre-Order Push,765-432-9007,4608156420,4608.16,7382813,25397,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.8,2032,6035.09,0.521,2026-05-04 11:41:47.345000-07:00
2026-04-01,GTA VI Pre-Order Push,765-432-9007,4363511040,4363.51,7382813,35886,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.3,2871,8527.59,0.772,2026-05-04 11:41:47.345000-07:00
2026-04-02,GTA VI Pre-Order Push,765-432-9007,4034643480,4034.64,7382813,29768,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.9,2381,7073.77,0.441,2026-05-04 11:41:47.345000-07:00
2026-04-03,GTA VI Pre-Order Push,765-432-9007,3497225760,3497.23,7382813,35254,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.6,2820,8377.41,0.486,2026-05-04 11:41:47.345000-07:00
2026-04-04,GTA VI Pre-Order Push,765-432-9007,4745920055,4745.92,8490234,47179,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.6,3774,11211.15,0.656,2026-05-04 11:41:47.345000-07:00
2026-04-05,GTA VI Pre-Order Push,765-432-9007,5022650075,5022.65,8490234,29037,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.0,2323,6900.06,0.491,2026-05-04 11:41:47.345000-07:00
2026-04-06,GTA VI Pre-Order Push,765-432-9007,2987882100,2987.88,7382813,23649,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.2,1892,5619.71,0.561,2026-05-04 11:41:47.345000-07:00
2026-04-07,GTA VI Pre-Order Push,765-432-9007,4836759480,4836.76,7382813,33850,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.3,2708,8043.78,0.879,2026-05-04 11:41:47.345000-07:00
2026-04-08,GTA VI Pre-Order Push,765-432-9007,4371532200,4371.53,7382813,36176,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.0,2894,8596.50,0.751,2026-05-04 11:41:47.345000-07:00
2026-04-10,GTA VI Pre-Order Push,765-432-9007,3296696760,3296.70,7382813,34367,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.0,2749,8166.63,0.748,2026-05-04 11:41:47.345000-07:00
2026-04-11,GTA VI Pre-Order Push,765-432-9007,4123277298,4123.28,8490234,32390,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.4,2591,7696.84,0.842,2026-05-04 11:41:47.345000-07:00
2026-04-12,GTA VI Pre-Order Push,765-432-9007,4828939061,4828.94,8490234,31499,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.6,2520,7485.11,0.419,2026-05-04 11:41:47.345000-07:00
2026-04-13,GTA VI Pre-Order Push,765-432-9007,3485194020,3485.19,7382813,24806,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.4,1984,5894.65,0.811,2026-05-04 11:41:47.345000-07:00
2026-04-15,GTA VI Pre-Order Push,765-432-9007,3617543160,3617.54,7382813,38760,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.9,3101,9210.54,0.734,2026-05-04 11:41:47.345000-07:00
2026-04-16,GTA VI Pre-Order Push,765-432-9007,2943765720,2943.77,7382813,33075,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.1,2646,7859.61,0.520,2026-05-04 11:41:47.345000-07:00
2026-04-17,GTA VI Pre-Order Push,765-432-9007,3874220280,3874.22,7382813,29199,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.3,2336,6938.56,0.569,2026-05-04 11:41:47.345000-07:00
2026-04-18,GTA VI Pre-Order Push,765-432-9007,4183235681,4183.24,8490234,46654,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.5,3732,11086.39,0.537,2026-05-04 11:41:47.345000-07:00
2026-04-19,GTA VI Pre-Order Push,765-432-9007,4810490393,4810.49,8490234,30904,AG_HERO_A_VIDEO_30S,ps plus essential deal,10.0,2472,7343.72,0.686,2026-05-04 11:41:47.345000-07:00
2026-04-20,GTA VI Pre-Order Push,765-432-9007,4487839020,4487.84,7382813,33850,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.3,2708,8043.78,0.477,2026-05-04 11:41:47.345000-07:00
2026-04-21,GTA VI Pre-Order Push,765-432-9007,3453109380,3453.11,7382813,22997,AG_HERO_A_VIDEO_30S,ps plus essential deal,10.0,1840,5464.78,0.500,2026-05-04 11:41:47.345000-07:00
2026-04-22,GTA VI Pre-Order Push,765-432-9007,4343458140,4343.46,7382813,25323,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.3,2026,6017.51,0.600,2026-05-04 11:41:47.345000-07:00
2026-04-23,GTA VI Pre-Order Push,765-432-9007,3076114860,3076.11,7382813,34109,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.8,2729,8105.32,0.858,2026-05-04 11:41:47.345000-07:00
2026-04-24,GTA VI Pre-Order Push,765-432-9007,4279288860,4279.29,7382813,35917,AG_HERO_A_VIDEO_30S,ps plus essential deal,10.0,2873,8534.96,0.729,2026-05-04 11:41:47.345000-07:00
2026-04-25,GTA VI Pre-Order Push,765-432-9007,3698957934,3698.96,8490234,28230,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.4,2258,6708.30,0.666,2026-05-04 11:41:47.345000-07:00
2026-04-26,GTA VI Pre-Order Push,765-432-9007,4372334316,4372.33,8490234,38333,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.6,3067,9109.07,0.735,2026-05-04 11:41:47.345000-07:00
2026-04-27,GTA VI Pre-Order Push,765-432-9007,4283299440,4283.30,7382813,29716,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.7,2377,7061.41,0.773,2026-05-04 11:41:47.345000-07:00
2026-04-28,GTA VI Pre-Order Push,765-432-9007,4788632520,4788.63,7382813,24289,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.1,1943,5771.80,0.697,2026-05-04 11:41:47.345000-07:00
2026-04-29,GTA VI Pre-Order Push,765-432-9007,4527944820,4527.94,7382813,36176,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.5,2894,8596.50,0.736,2026-05-04 11:41:47.345000-07:00
2026-04-30,GTA VI Pre-Order Push,765-432-9007,3765934620,3765.93,7382813,40310,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.9,3225,9578.87,0.801,2026-05-04 11:41:47.345000-07:00
2025-11-01,Always-On Brand Lexus,765-432-9008,2171134910,2171.13,3144531,33018,AG_HERO_A_CAROUSEL,gta 6 preorder,7.0,2641,7846.07,0.695,2026-05-04 11:41:47.345000-07:00
2025-11-02,Always-On Brand Lexus,765-432-9008,1976398970,1976.40,3144531,38056,AG_HERO_A_CAROUSEL,gta 6 preorder,6.9,3044,9043.25,0.675,2026-05-04 11:41:47.345000-07:00
2025-11-03,Always-On Brand Lexus,765-432-9008,1616115200,1616.12,2734375,34978,AG_HERO_A_CAROUSEL,gta 6 preorder,6.4,2798,8311.82,0.490,2026-05-04 11:41:47.345000-07:00
2025-11-04,Always-On Brand Lexus,765-432-9008,1886458000,1886.46,2734375,26954,AG_HERO_A_CAROUSEL,gta 6 preorder,6.7,2156,6405.08,0.495,2026-05-04 11:41:47.345000-07:00
2025-11-05,Always-On Brand Lexus,765-432-9008,1234367400,1234.37,2734375,33351,AG_HERO_A_CAROUSEL,gta 6 preorder,9.4,2668,7925.20,0.392,2026-05-04 11:41:47.345000-07:00
2025-11-06,Always-On Brand Lexus,765-432-9008,1862691600,1862.69,2734375,34650,AG_HERO_A_CAROUSEL,gta 6 preorder,7.1,2772,8233.88,0.812,2026-05-04 11:41:47.345000-07:00
2025-11-07,Always-On Brand Lexus,765-432-9008,1339830800,1339.83,2734375,21346,AG_HERO_A_CAROUSEL,gta 6 preorder,8.4,1708,5072.45,0.761,2026-05-04 11:41:47.345000-07:00
2025-11-08,Always-On Brand Lexus,765-432-9008,1544221840,1544.22,3144531,40074,AG_HERO_A_CAROUSEL,gta 6 preorder,8.2,3206,9522.79,0.551,2026-05-04 11:41:47.345000-07:00
2025-11-10,Always-On Brand Lexus,765-432-9008,1461633600,1461.63,2734375,28166,AG_HERO_A_CAROUSEL,gta 6 preorder,7.9,2253,6693.09,0.476,2026-05-04 11:41:47.345000-07:00
2025-11-11,Always-On Brand Lexus,765-432-9008,1256648400,1256.65,2734375,30942,AG_HERO_A_CAROUSEL,gta 6 preorder,6.4,2475,7352.75,0.871,2026-05-04 11:41:47.345000-07:00
2025-11-12,Always-On Brand Lexus,765-432-9008,1510651800,1510.65,2734375,28429,AG_HERO_A_CAROUSEL,gta 6 preorder,8.2,2274,6755.58,0.735,2026-05-04 11:41:47.345000-07:00
2025-11-13,Always-On Brand Lexus,765-432-9008,1171980600,1171.98,2734375,29663,AG_HERO_A_CAROUSEL,gta 6 preorder,8.4,2373,7048.82,0.562,2026-05-04 11:41:47.345000-07:00
2025-11-14,Always-On Brand Lexus,765-432-9008,1868633200,1868.63,2734375,24500,AG_HERO_A_CAROUSEL,gta 6 preorder,7.3,1960,5821.94,0.821,2026-05-04 11:41:47.345000-07:00
2025-11-15,Always-On Brand Lexus,765-432-9008,2154052810,2154.05,3144531,42164,AG_HERO_A_CAROUSEL,gta 6 preorder,6.0,3373,10019.43,0.512,2026-05-04 11:41:47.345000-07:00
2025-11-16,Always-On Brand Lexus,765-432-9008,1214537310,1214.54,3144531,26842,AG_HERO_A_CAROUSEL,gta 6 preorder,8.9,2147,6378.47,0.727,2026-05-04 11:41:47.345000-07:00
2025-11-17,Always-On Brand Lexus,765-432-9008,1174951400,1174.95,2734375,24798,AG_HERO_A_CAROUSEL,gta 6 preorder,8.9,1984,5892.75,0.630,2026-05-04 11:41:47.345000-07:00
2025-11-18,Always-On Brand Lexus,765-432-9008,1313093600,1313.09,2734375,26696,AG_HERO_A_CAROUSEL,gta 6 preorder,10.0,2136,6343.77,0.790,2026-05-04 11:41:47.345000-07:00
2025-11-20,Always-On Brand Lexus,765-432-9008,1831498200,1831.50,2734375,23883,AG_HERO_A_CAROUSEL,gta 6 preorder,7.0,1911,5675.32,0.498,2026-05-04 11:41:47.345000-07:00
2025-11-21,Always-On Brand Lexus,765-432-9008,1764655200,1764.66,2734375,33075,AG_HERO_A_CAROUSEL,gta 6 preorder,7.7,2646,7859.61,0.414,2026-05-04 11:41:47.345000-07:00
2025-11-22,Always-On Brand Lexus,765-432-9008,1258950770,1258.95,3144531,27994,AG_HERO_A_CAROUSEL,gta 6 preorder,7.9,2240,6652.22,0.828,2026-05-04 11:41:47.345000-07:00
