REPORT_DATE,CAMPAIGN_NAME,ADVERTISER_ID,SPEND,IMPRESSIONS,CLICKS,PLACEMENT,VIDEO_PLAY_ACTIONS,PROFILE_VISITS,COMPLETE_PAYMENT,LOADED_AT
2026-03-29,Play Has No Limits Sizzle,adv_00720009,1307.81,3513889,15619,TT_SPARK,961681,2811,234,2026-05-04 11:41:51.303000-07:00
2026-03-30,Play Has No Limits Sizzle,adv_00720009,838.44,3055556,15186,TT_SPARK,865822,2733,228,2026-05-04 11:41:51.303000-07:00
2026-03-31,Play Has No Limits Sizzle,adv_00720009,966.36,3055556,9304,TT_SPARK,1425112,1675,140,2026-05-04 11:41:51.303000-07:00
2025-11-01,Play Has No Limits Sizzle,adv_00720009,776.31,3513889,37950,TT_SPARK,1085370,6831,569,2026-05-04 11:41:51.303000-07:00
2025-11-02,Play Has No Limits Sizzle,adv_00720009,956.70,3513889,48801,TT_SPARK,921482,8784,732,2026-05-04 11:41:51.303000-07:00
2025-11-03,Play Has No Limits Sizzle,adv_00720009,705.86,3055556,31269,TT_SPARK,1045978,5628,469,2026-05-04 11:41:51.303000-07:00
2025-11-04,Play Has No Limits Sizzle,adv_00720009,884.19,3055556,29226,TT_SPARK,1105134,5261,438,2026-05-04 11:41:51.303000-07:00
2025-11-05,Play Has No Limits Sizzle,adv_00720009,1200.71,3055556,41409,TT_SPARK,752889,7454,621,2026-05-04 11:41:51.303000-07:00
2025-11-06,Play Has No Limits Sizzle,adv_00720009,762.82,3055556,31680,TT_SPARK,825489,5702,475,2026-05-04 11:41:51.303000-07:00
2025-11-08,Play Has No Limits Sizzle,adv_00720009,869.72,3513889,42791,TT_SPARK,1212151,7702,642,2026-05-04 11:41:51.303000-07:00
2025-11-09,Play Has No Limits Sizzle,adv_00720009,1206.87,3513889,50980,TT_SPARK,1184321,9176,765,2026-05-04 11:41:51.303000-07:00
2025-11-10,Play Has No Limits Sizzle,adv_00720009,1000.90,3055556,41683,TT_SPARK,701800,7503,625,2026-05-04 11:41:51.303000-07:00
2025-11-11,Play Has No Limits Sizzle,adv_00720009,985.97,3055556,35701,TT_SPARK,992200,6426,536,2026-05-04 11:41:51.303000-07:00
2025-11-12,Play Has No Limits Sizzle,adv_00720009,1131.62,3055556,25359,TT_SPARK,1013712,4565,380,2026-05-04 11:41:51.303000-07:00
2025-11-13,Play Has No Limits Sizzle,adv_00720009,787.09,3055556,38671,TT_SPARK,1247645,6961,580,2026-05-04 11:41:51.303000-07:00
2025-11-14,Play Has No Limits Sizzle,adv_00720009,758.15,3055556,24914,TT_SPARK,1253022,4485,374,2026-05-04 11:41:51.303000-07:00
2025-11-15,Play Has No Limits Sizzle,adv_00720009,903.01,3513889,33076,TT_SPARK,1660523,5954,496,2026-05-04 11:41:51.303000-07:00
2025-11-16,Play Has No Limits Sizzle,adv_00720009,1183.25,3513889,33087,TT_SPARK,1654339,5956,496,2026-05-04 11:41:51.303000-07:00
2025-11-17,Play Has No Limits Sizzle,adv_00720009,801.10,3055556,23181,TT_SPARK,1406289,4173,348,2026-05-04 11:41:51.303000-07:00
2025-11-18,Play Has No Limits Sizzle,adv_00720009,825.37,3055556,26136,TT_SPARK,1105134,4704,392,2026-05-04 11:41:51.303000-07:00
2025-11-19,Play Has No Limits Sizzle,adv_00720009,999.04,3055556,21709,TT_SPARK,1312178,3908,326,2026-05-04 11:41:51.303000-07:00
2025-11-21,Play Has No Limits Sizzle,adv_00720009,1132.55,3055556,30800,TT_SPARK,1207312,5544,462,2026-05-04 11:41:51.303000-07:00
2025-11-22,Play Has No Limits Sizzle,adv_00720009,988.91,3513889,46777,TT_SPARK,1243073,8420,702,2026-05-04 11:41:51.303000-07:00
2025-11-23,Play Has No Limits Sizzle,adv_00720009,806.37,3513889,36483,TT_SPARK,1481175,6567,547,2026-05-04 11:41:51.303000-07:00
2025-11-24,Play Has No Limits Sizzle,adv_00720009,807.63,3055556,25183,TT_SPARK,873889,4533,378,2026-05-04 11:41:51.303000-07:00
2025-11-25,Play Has No Limits Sizzle,adv_00720009,824.44,3055556,33330,TT_SPARK,1360578,5999,500,2026-05-04 11:41:51.303000-07:00
2025-11-26,Play Has No Limits Sizzle,adv_00720009,1048.52,3055556,20289,TT_SPARK,744822,3652,304,2026-05-04 11:41:51.303000-07:00
2025-11-28,Play Has No Limits Sizzle,adv_00720009,1165.23,3055556,20123,TT_SPARK,1126645,3622,302,2026-05-04 11:41:51.303000-07:00
2025-11-29,Play Has No Limits Sizzle,adv_00720009,1058.70,3513889,26177,TT_SPARK,1097739,4712,393,2026-05-04 11:41:51.303000-07:00
2025-11-30,Play Has No Limits Sizzle,adv_00720009,1309.95,3513889,31574,TT_SPARK,1487359,5683,474,2026-05-04 11:41:51.303000-07:00
2025-12-01,Play Has No Limits Sizzle,adv_00720009,660.11,3055556,20900,TT_SPARK,1048667,3762,314,2026-05-04 11:41:51.303000-07:00
2025-12-02,Play Has No Limits Sizzle,adv_00720009,784.29,3055556,25735,TT_SPARK,828178,4632,386,2026-05-04 11:41:51.303000-07:00
2025-12-03,Play Has No Limits Sizzle,adv_00720009,1209.12,3055556,19323,TT_SPARK,1255712,3478,290,2026-05-04 11:41:51.303000-07:00
2025-12-04,Play Has No Limits Sizzle,adv_00720009,1123.22,3055556,25188,TT_SPARK,1301422,4534,378,2026-05-04 11:41:51.303000-07:00
2025-12-05,Play Has No Limits Sizzle,adv_00720009,1055.99,3055556,30475,TT_SPARK,841622,5486,457,2026-05-04 11:41:51.303000-07:00
2025-12-06,Play Has No Limits Sizzle,adv_00720009,843.95,3513889,35167,TT_SPARK,807070,6330,528,2026-05-04 11:41:51.303000-07:00
2025-12-07,Play Has No Limits Sizzle,adv_00720009,866.50,3513889,30273,TT_SPARK,1100831,5449,454,2026-05-04 11:41:51.303000-07:00
2025-12-08,Play Has No Limits Sizzle,adv_00720009,668.51,3055556,23017,TT_SPARK,717933,4143,345,2026-05-04 11:41:51.303000-07:00
2025-12-09,Play Has No Limits Sizzle,adv_00720009,1189.51,3055556,32963,TT_SPARK,1363267,5933,494,2026-05-04 11:41:51.303000-07:00
2025-12-10,Play Has No Limits Sizzle,adv_00720009,1206.31,3055556,27749,TT_SPARK,1118578,4995,416,2026-05-04 11:41:51.303000-07:00
2025-12-11,Play Has No Limits Sizzle,adv_00720009,759.08,3055556,30959,TT_SPARK,1357889,5573,464,2026-05-04 11:41:51.303000-07:00
2025-12-13,Play Has No Limits Sizzle,adv_00720009,763.42,3513889,29165,TT_SPARK,1376039,5250,437,2026-05-04 11:41:51.303000-07:00
2025-12-14,Play Has No Limits Sizzle,adv_00720009,1162.85,3513889,20977,TT_SPARK,1626509,3776,315,2026-05-04 11:41:51.303000-07:00
2025-12-15,Play Has No Limits Sizzle,adv_00720009,656.38,3055556,28710,TT_SPARK,1304112,5168,431,2026-05-04 11:41:51.303000-07:00
2025-12-16,Play Has No Limits Sizzle,adv_00720009,722.67,3055556,20533,TT_SPARK,1212689,3696,308,2026-05-04 11:41:51.303000-07:00
2025-12-17,Play Has No Limits Sizzle,adv_00720009,892.60,3055556,22401,TT_SPARK,898089,4032,336,2026-05-04 11:41:51.303000-07:00
2025-12-18,Play Has No Limits Sizzle,adv_00720009,1073.73,3055556,29363,TT_SPARK,916912,5285,440,2026-05-04 11:41:51.303000-07:00
2025-12-20,Play Has No Limits Sizzle,adv_00720009,1118.83,3513889,17732,TT_SPARK,1345117,3192,266,2026-05-04 11:41:51.303000-07:00
2025-12-21,Play Has No Limits Sizzle,adv_00720009,1191.84,3513889,32679,TT_SPARK,1011157,5882,490,2026-05-04 11:41:51.303000-07:00
2025-12-22,Play Has No Limits Sizzle,adv_00720009,1081.20,3055556,19898,TT_SPARK,1430489,3582,298,2026-05-04 11:41:51.303000-07:00
2025-12-23,Play Has No Limits Sizzle,adv_00720009,937.41,3055556,21770,TT_SPARK,1277222,3919,327,2026-05-04 11:41:51.303000-07:00
2025-12-24,Play Has No Limits Sizzle,adv_00720009,717.07,3055556,25872,TT_SPARK,1363267,4657,388,2026-05-04 11:41:51.303000-07:00
2025-12-25,Play Has No Limits Sizzle,adv_00720009,1184.84,3055556,15099,TT_SPARK,1379400,2718,226,2026-05-04 11:41:51.303000-07:00
2025-12-26,Play Has No Limits Sizzle,adv_00720009,1037.32,3055556,18138,TT_SPARK,1306800,3265,272,2026-05-04 11:41:51.303000-07:00
2025-12-27,Play Has No Limits Sizzle,adv_00720009,1320.69,3513889,18621,TT_SPARK,896745,3352,279,2026-05-04 11:41:51.303000-07:00
2025-12-28,Play Has No Limits Sizzle,adv_00720009,916.97,3513889,24468,TT_SPARK,1428607,4404,367,2026-05-04 11:41:51.303000-07:00
2025-12-29,Play Has No Limits Sizzle,adv_00720009,695.59,3055556,21455,TT_SPARK,914222,3862,322,2026-05-04 11:41:51.303000-07:00
2025-12-30,Play Has No Limits Sizzle,adv_00720009,675.98,3055556,13229,TT_SPARK,847000,2381,198,2026-05-04 11:41:51.303000-07:00
2025-12-31,Play Has No Limits Sizzle,adv_00720009,1153.09,3055556,21768,TT_SPARK,685667,3918,327,2026-05-04 11:41:51.303000-07:00
2026-01-01,Play Has No Limits Sizzle,adv_00720009,1037.32,3055556,23467,TT_SPARK,922289,4224,352,2026-05-04 11:41:51.303000-07:00
2026-01-02,Play Has No Limits Sizzle,adv_00720009,821.64,3055556,24332,TT_SPARK,1008334,4380,365,2026-05-04 11:41:51.303000-07:00
2026-01-03,Play Has No Limits Sizzle,adv_00720009,1341.09,3513889,20740,TT_SPARK,1141030,3733,311,2026-05-04 11:41:51.303000-07:00
2026-01-04,Play Has No Limits Sizzle,adv_00720009,1365.79,3513889,17148,TT_SPARK,1076093,3087,257,2026-05-04 11:41:51.303000-07:00
2026-01-05,Play Has No Limits Sizzle,adv_00720009,854.32,3055556,20680,TT_SPARK,785155,3722,310,2026-05-04 11:41:51.303000-07:00
2026-01-06,Play Has No Limits Sizzle,adv_00720009,941.15,3055556,12692,TT_SPARK,1320245,2285,190,2026-05-04 11:41:51.303000-07:00
2026-01-07,Play Has No Limits Sizzle,adv_00720009,984.10,3055556,20558,TT_SPARK,922289,3700,308,2026-05-04 11:41:51.303000-07:00
2026-01-08,Play Has No Limits Sizzle,adv_00720009,940.22,3055556,14630,TT_SPARK,836245,2633,219,2026-05-04 11:41:51.303000-07:00
2026-01-09,Play Has No Limits Sizzle,adv_00720009,728.27,3055556,20807,TT_SPARK,688355,3745,312,2026-05-04 11:41:51.303000-07:00
2026-01-11,Play Has No Limits Sizzle,adv_00720009,1155.34,3513889,20948,TT_SPARK,1283272,3771,314,2026-05-04 11:41:51.303000-07:00
2026-01-12,Play Has No Limits Sizzle,adv_00720009,844.98,3055556,18397,TT_SPARK,1457378,3311,276,2026-05-04 11:41:51.303000-07:00
2026-01-13,Play Has No Limits Sizzle,adv_00720009,1038.25,3055556,17414,TT_SPARK,1285289,3135,261,2026-05-04 11:41:51.303000-07:00
2026-01-14,Play Has No Limits Sizzle,adv_00720009,706.80,3055556,14087,TT_SPARK,1172355,2536,211,2026-05-04 11:41:51.303000-07:00
2026-01-15,Play Has No Limits Sizzle,adv_00720009,1204.45,3055556,16744,TT_SPARK,1188489,3014,251,2026-05-04 11:41:51.303000-07:00
2026-01-16,Play Has No Limits Sizzle,adv_00720009,1179.24,3055556,11139,TT_SPARK,809355,2005,167,2026-05-04 11:41:51.303000-07:00
2026-01-17,Play Has No Limits Sizzle,adv_00720009,1324.99,3513889,12009,TT_SPARK,1193598,2162,180,2026-05-04 11:41:51.303000-07:00
2026-01-18,Play Has No Limits Sizzle,adv_00720009,1316.40,3513889,15590,TT_SPARK,825623,2806,234,2026-05-04 11:41:51.303000-07:00
2026-01-19,Play Has No Limits Sizzle,adv_00720009,1102.68,3055556,14618,TT_SPARK,717933,2631,219,2026-05-04 11:41:51.303000-07:00
2026-01-20,Play Has No Limits Sizzle,adv_00720009,739.47,3055556,13970,TT_SPARK,1064800,2515,210,2026-05-04 11:41:51.303000-07:00
2026-01-21,Play Has No Limits Sizzle,adv_00720009,705.86,3055556,13014,TT_SPARK,731378,2343,195,2026-05-04 11:41:51.303000-07:00
2026-01-22,Play Has No Limits Sizzle,adv_00720009,895.40,3055556,12192,TT_SPARK,1080934,2195,183,2026-05-04 11:41:51.303000-07:00
2026-01-23,Play Has No Limits Sizzle,adv_00720009,922.48,3055556,14224,TT_SPARK,1411667,2560,213,2026-05-04 11:41:51.303000-07:00
2026-01-24,Play Has No Limits Sizzle,adv_00720009,1384.04,3513889,13774,TT_SPARK,1020433,2479,207,2026-05-04 11:41:51.303000-07:00
2026-01-25,Play Has No Limits Sizzle,adv_00720009,850.40,3513889,16849,TT_SPARK,1230705,3033,253,2026-05-04 11:41:51.303000-07:00
2026-01-26,Play Has No Limits Sizzle,adv_00720009,769.35,3055556,14224,TT_SPARK,1005645,2560,213,2026-05-04 11:41:51.303000-07:00
2026-01-27,Play Has No Limits Sizzle,adv_00720009,960.76,3055556,8556,TT_SPARK,1403600,1540,128,2026-05-04 11:41:51.303000-07:00
2026-01-28,Play Has No Limits Sizzle,adv_00720009,997.17,3055556,17111,TT_SPARK,1309489,3080,257,2026-05-04 11:41:51.303000-07:00
2026-01-29,Play Has No Limits Sizzle,adv_00720009,1146.56,3055556,14117,TT_SPARK,752889,2541,212,2026-05-04 11:41:51.303000-07:00
2026-01-30,Play Has No Limits Sizzle,adv_00720009,850.58,3055556,14331,TT_SPARK,707178,2580,215,2026-05-04 11:41:51.303000-07:00
2026-01-31,Play Has No Limits Sizzle,adv_00720009,1123.12,3513889,15496,TT_SPARK,1524465,2789,232,2026-05-04 11:41:51.303000-07:00
2026-02-01,Play Has No Limits Sizzle,adv_00720009,1169.29,3513889,19555,TT_SPARK,1073001,3520,293,2026-05-04 11:41:51.303000-07:00
2026-02-02,Play Has No Limits Sizzle,adv_00720009,1102.68,3055556,8876,TT_SPARK,1282600,1598,133,2026-05-04 11:41:51.303000-07:00
2026-02-03,Play Has No Limits Sizzle,adv_00720009,1035.45,3055556,15721,TT_SPARK,1441245,2830,236,2026-05-04 11:41:51.303000-07:00
2026-02-04,Play Has No Limits Sizzle,adv_00720009,947.69,3055556,15186,TT_SPARK,1462755,2733,228,2026-05-04 11:41:51.303000-07:00
2026-02-05,Play Has No Limits Sizzle,adv_00720009,707.73,3055556,10481,TT_SPARK,989512,1887,157,2026-05-04 11:41:51.303000-07:00
2026-02-06,Play Has No Limits Sizzle,adv_00720009,833.78,3055556,16149,TT_SPARK,1185800,2907,242,2026-05-04 11:41:51.303000-07:00
2026-02-07,Play Has No Limits Sizzle,adv_00720009,904.08,3513889,13160,TT_SPARK,1332748,2369,197,2026-05-04 11:41:51.303000-07:00
2026-02-08,Play Has No Limits Sizzle,adv_00720009,1102.72,3513889,11561,TT_SPARK,1694538,2081,173,2026-05-04 11:41:51.303000-07:00
2026-02-09,Play Has No Limits Sizzle,adv_00720009,705.86,3055556,13796,TT_SPARK,769022,2483,207,2026-05-04 11:41:51.303000-07:00
2026-02-10,Play Has No Limits Sizzle,adv_00720009,893.53,3055556,11122,TT_SPARK,1287978,2002,167,2026-05-04 11:41:51.303000-07:00
2026-02-12,Play Has No Limits Sizzle,adv_00720009,816.97,3055556,9518,TT_SPARK,798600,1713,143,2026-05-04 11:41:51.303000-07:00
2026-02-13,Play Has No Limits Sizzle,adv_00720009,1130.69,3055556,10801,TT_SPARK,876578,1944,162,2026-05-04 11:41:51.303000-07:00
2026-02-14,Play Has No Limits Sizzle,adv_00720009,1093.06,3513889,17218,TT_SPARK,1502820,3099,258,2026-05-04 11:41:51.303000-07:00
2026-02-15,Play Has No Limits Sizzle,adv_00720009,950.25,3513889,18694,TT_SPARK,1431699,3365,280,2026-05-04 11:41:51.303000-07:00
2026-02-16,Play Has No Limits Sizzle,adv_00720009,1164.30,3055556,13903,TT_SPARK,879267,2503,209,2026-05-04 11:41:51.303000-07:00
2026-02-17,Play Has No Limits Sizzle,adv_00720009,1092.41,3055556,8663,TT_SPARK,981445,1559,130,2026-05-04 11:41:51.303000-07:00
2026-02-18,Play Has No Limits Sizzle,adv_00720009,939.28,3055556,9732,TT_SPARK,884645,1752,146,2026-05-04 11:41:51.303000-07:00
2026-02-19,Play Has No Limits Sizzle,adv_00720009,1146.56,3055556,12833,TT_SPARK,1107822,2310,192,2026-05-04 11:41:51.303000-07:00
2026-02-20,Play Has No Limits Sizzle,adv_00720009,813.24,3055556,14544,TT_SPARK,1392845,2618,218,2026-05-04 11:41:51.303000-07:00
2026-02-21,Play Has No Limits Sizzle,adv_00720009,876.17,3513889,11684,TT_SPARK,1221428,2103,175,2026-05-04 11:41:51.303000-07:00
2026-02-22,Play Has No Limits Sizzle,adv_00720009,854.69,3513889,11684,TT_SPARK,1171952,2103,175,2026-05-04 11:41:51.303000-07:00
2026-02-23,Play Has No Limits Sizzle,adv_00720009,1157.76,3055556,12833,TT_SPARK,1357889,2310,192,2026-05-04 11:41:51.303000-07:00
2026-02-24,Play Has No Limits Sizzle,adv_00720009,1139.09,3055556,11122,TT_SPARK,1212689,2002,167,2026-05-04 11:41:51.303000-07:00
2026-02-25,Play Has No Limits Sizzle,adv_00720009,1145.63,3055556,12940,TT_SPARK,707178,2329,194,2026-05-04 11:41:51.303000-07:00
2026-02-26,Play Has No Limits Sizzle,adv_00720009,711.46,3055556,14651,TT_SPARK,1435867,2637,220,2026-05-04 11:41:51.303000-07:00
2026-02-27,Play Has No Limits Sizzle,adv_00720009,689.99,3055556,15079,TT_SPARK,984133,2714,226,2026-05-04 11:41:51.303000-07:00
2026-02-28,Play Has No Limits Sizzle,adv_00720009,1011.46,3513889,15496,TT_SPARK,1023525,2789,232,2026-05-04 11:41:51.303000-07:00
2026-03-01,Play Has No Limits Sizzle,adv_00720009,1224.05,3513889,19678,TT_SPARK,1586310,3542,295,2026-05-04 11:41:51.303000-07:00
2026-03-02,Play Has No Limits Sizzle,adv_00720009,770.29,3055556,11657,TT_SPARK,728689,2098,175,2026-05-04 11:41:51.303000-07:00
2026-03-03,Play Has No Limits Sizzle,adv_00720009,968.23,3055556,14865,TT_SPARK,1078245,2676,223,2026-05-04 11:41:51.303000-07:00
2026-03-04,Play Has No Limits Sizzle,adv_00720009,1055.06,3055556,14117,TT_SPARK,1035222,2541,212,2026-05-04 11:41:51.303000-07:00
2026-03-05,Play Has No Limits Sizzle,adv_00720009,945.82,3055556,15828,TT_SPARK,935733,2849,237,2026-05-04 11:41:51.303000-07:00
2026-03-06,Play Has No Limits Sizzle,adv_00720009,1190.44,3055556,12940,TT_SPARK,1236889,2329,194,2026-05-04 11:41:51.303000-07:00
2026-03-07,Play Has No Limits Sizzle,adv_00720009,974.95,3513889,17833,TT_SPARK,1215243,3210,267,2026-05-04 11:41:51.303000-07:00
2026-03-08,Play Has No Limits Sizzle,adv_00720009,850.40,3513889,16480,TT_SPARK,1122477,2966,247,2026-05-04 11:41:51.303000-07:00
2026-03-09,Play Has No Limits Sizzle,adv_00720009,815.10,3055556,10053,TT_SPARK,919600,1810,151,2026-05-04 11:41:51.303000-07:00
2026-03-10,Play Has No Limits Sizzle,adv_00720009,1134.42,3055556,10267,TT_SPARK,1301422,1848,154,2026-05-04 11:41:51.303000-07:00
2026-03-11,Play Has No Limits Sizzle,adv_00720009,793.63,3055556,9090,TT_SPARK,1142778,1636,136,2026-05-04 11:41:51.303000-07:00
2026-03-12,Play Has No Limits Sizzle,adv_00720009,1073.73,3055556,15293,TT_SPARK,881955,2753,229,2026-05-04 11:41:51.303000-07:00
2026-03-14,Play Has No Limits Sizzle,adv_00720009,801.00,3513889,9839,TT_SPARK,1029710,1771,148,2026-05-04 11:41:51.303000-07:00
2026-03-15,Play Has No Limits Sizzle,adv_00720009,1127.42,3513889,13037,TT_SPARK,850361,2347,196,2026-05-04 11:41:51.303000-07:00
2026-03-16,Play Has No Limits Sizzle,adv_00720009,1073.73,3055556,15614,TT_SPARK,1452000,2811,234,2026-05-04 11:41:51.303000-07:00
2026-03-18,Play Has No Limits Sizzle,adv_00720009,923.41,3055556,10374,TT_SPARK,1384778,1867,156,2026-05-04 11:41:51.303000-07:00
2026-03-19,Play Has No Limits Sizzle,adv_00720009,773.09,3055556,12833,TT_SPARK,1204622,2310,192,2026-05-04 11:41:51.303000-07:00
2026-03-20,Play Has No Limits Sizzle,adv_00720009,847.78,3055556,10374,TT_SPARK,911533,1867,156,2026-05-04 11:41:51.303000-07:00
2026-03-21,Play Has No Limits Sizzle,adv_00720009,818.18,3513889,19186,TT_SPARK,1654339,3453,288,2026-05-04 11:41:51.303000-07:00
2026-03-22,Play Has No Limits Sizzle,adv_00720009,822.48,3513889,12545,TT_SPARK,1326563,2258,188,2026-05-04 11:41:51.303000-07:00
2026-03-23,Play Has No Limits Sizzle,adv_00720009,703.06,3055556,14972,TT_SPARK,1035222,2695,225,2026-05-04 11:41:51.303000-07:00
2026-03-24,Play Has No Limits Sizzle,adv_00720009,1139.09,3055556,14758,TT_SPARK,1242267,2656,221,2026-05-04 11:41:51.303000-07:00
2026-03-25,Play Has No Limits Sizzle,adv_00720009,841.25,3055556,11015,TT_SPARK,1422422,1983,165,2026-05-04 11:41:51.303000-07:00
2026-03-28,Play Has No Limits Sizzle,adv_00720009,802.08,3513889,16972,TT_SPARK,1530650,3055,255,2026-05-04 11:41:51.303000-07:00
2026-03-29,Play Has No Limits Sizzle,adv_00720009,1292.77,3513889,19678,TT_SPARK,1063725,3542,295,2026-05-04 11:41:51.303000-07:00
2026-03-30,Play Has No Limits Sizzle,adv_00720009,851.52,3055556,14224,TT_SPARK,1107822,2560,213,2026-05-04 11:41:51.303000-07:00
2026-03-31,Play Has No Limits Sizzle,adv_00720009,1055.06,3055556,9090,TT_SPARK,1387467,1636,136,2026-05-04 11:41:51.303000-07:00
2025-11-01,Play Has No Limits Sizzle,adv_00720009,1305.66,3513889,45329,TT_SPARK,1657432,8159,680,2026-05-04 11:41:51.303000-07:00
2025-11-02,Play Has No Limits Sizzle,adv_00720009,1031.86,3513889,41481,TT_SPARK,1502820,7467,622,2026-05-04 11:41:51.303000-07:00
2025-11-03,Play Has No Limits Sizzle,adv_00720009,900.07,3055556,39688,TT_SPARK,750200,7144,595,2026-05-04 11:41:51.303000-07:00
2025-11-04,Play Has No Limits Sizzle,adv_00720009,1199.78,3055556,30717,TT_SPARK,900778,5529,461,2026-05-04 11:41:51.303000-07:00
2025-11-05,Play Has No Limits Sizzle,adv_00720009,943.02,3055556,47029,TT_SPARK,1236889,8465,705,2026-05-04 11:41:51.303000-07:00
2025-11-06,Play Has No Limits Sizzle,adv_00720009,979.43,3055556,32267,TT_SPARK,949178,5808,484,2026-05-04 11:41:51.303000-07:00
2025-11-08,Play Has No Limits Sizzle,adv_00720009,1071.58,3513889,39474,TT_SPARK,1283272,7105,592,2026-05-04 11:41:51.303000-07:00
2025-11-09,Play Has No Limits Sizzle,adv_00720009,1078.03,3513889,42099,TT_SPARK,1134845,7578,631,2026-05-04 11:41:51.303000-07:00
2025-11-10,Play Has No Limits Sizzle,adv_00720009,1022.38,3055556,40832,TT_SPARK,677600,7350,612,2026-05-04 11:41:51.303000-07:00
2025-11-11,Play Has No Limits Sizzle,adv_00720009,877.66,3055556,33171,TT_SPARK,836245,5971,498,2026-05-04 11:41:51.303000-07:00
2025-11-12,Play Has No Limits Sizzle,adv_00720009,706.80,3055556,36784,TT_SPARK,1140089,6621,552,2026-05-04 11:41:51.303000-07:00
2025-11-13,Play Has No Limits Sizzle,adv_00720009,790.83,3055556,29832,TT_SPARK,1392845,5370,447,2026-05-04 11:41:51.303000-07:00
2025-11-14,Play Has No Limits Sizzle,adv_00720009,1114.81,3055556,32306,TT_SPARK,911533,5815,485,2026-05-04 11:41:51.303000-07:00
2025-11-15,Play Has No Limits Sizzle,adv_00720009,1255.19,3513889,38692,TT_SPARK,1320379,6965,580,2026-05-04 11:41:51.303000-07:00
2025-11-16,Play Has No Limits Sizzle,adv_00720009,1357.20,3513889,30613,TT_SPARK,1029710,5510,459,2026-05-04 11:41:51.303000-07:00
2025-11-17,Play Has No Limits Sizzle,adv_00720009,709.60,3055556,31707,TT_SPARK,1140089,5707,476,2026-05-04 11:41:51.303000-07:00
2025-11-18,Play Has No Limits Sizzle,adv_00720009,901.93,3055556,21120,TT_SPARK,1191178,3802,317,2026-05-04 11:41:51.303000-07:00
2025-11-19,Play Has No Limits Sizzle,adv_00720009,755.35,3055556,20924,TT_SPARK,924978,3766,314,2026-05-04 11:41:51.303000-07:00
2025-11-21,Play Has No Limits Sizzle,adv_00720009,720.80,3055556,28490,TT_SPARK,884645,5128,427,2026-05-04 11:41:51.303000-07:00
